Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
35304,2023-01-11 00:00:00,2024-07-17 00:00:00,3.1,503.16,736.0,101.0,60.0,373.0,2.0,124.0
35305,2023-01-11 01:00:00,2024-07-17 00:00:00,3.1,527.1,759.0,132.0,60.0,375.0,0.0,70.0
35306,2023-01-11 02:00:00,2024-07-17 00:00:00,3.1,551.01,810.0,148.0,61.0,376.0,0.0,31.0
35307,2023-01-11 03:00:00,2024-07-17 00:00:00,3.1,561.87,838.0,147.0,60.0,377.0,0.0,15.0
35308,2023-01-11 04:00:00,2024-07-17 00:00:00,3.1,562.24,858.0,149.0,59.0,379.0,0.0,21.0
35309,2023-01-11 05:00:00,2024-07-17 00:00:00,3.1,562.79,854.0,147.0,60.0,375.0,0.0,22.0
35310,2023-01-11 06:00:00,2024-07-17 00:00:00,3.1,561.76,854.0,147.0,61.0,379.0,0.0,21.0
35311,2023-01-11 07:00:00,2024-07-17 00:00:00,3.1,561.19,855.0,145.0,60.0,376.0,0.0,26.0
35312,2023-01-11 08:00:00,2024-07-17 00:00:00,3.1,565.68,838.0,149.0,61.0,377.0,0.0,5.0
35313,2023-01-11 09:00:00,2024-07-17 00:00:00,3.1,568.34,841.0,145.0,61.0,373.0,0.0,4.0
35314,2023-01-11 10:00:00,2024-07-17 00:00:00,3.1,564.94,855.0,146.0,60.0,377.0,0.0,15.0
35315,2023-01-11 11:00:00,2024-07-17 00:00:00,3.1,563.32,853.0,147.0,59.0,376.0,0.0,19.0
35316,2023-01-11 12:00:00,2024-07-17 00:00:00,3.1,537.4,855.0,146.0,60.0,377.0,0.0,91.0
35317,2023-01-11 13:00:00,2024-07-17 00:00:00,3.1,521.99,857.0,148.0,59.0,381.0,0.0,134.0
35318,2023-01-11 14:00:00,2024-07-17 00:00:00,3.1,532.42,854.0,146.0,60.0,374.0,0.0,108.0
35319,2023-01-11 15:00:00,2024-07-17 00:00:00,3.1,540.19,857.0,145.0,59.0,381.0,0.0,80.0
35320,2023-01-11 16:00:00,2024-07-17 00:00:00,3.1,529.63,857.0,147.0,59.0,377.0,4.0,111.0
35321,2023-01-11 17:00:00,2024-07-17 00:00:00,3.1,546.59,856.0,147.0,60.0,379.0,12.0,52.0
35322,2023-01-11 18:00:00,2024-07-17 00:00:00,3.1,558.19,857.0,147.0,59.0,382.0,21.0,9.0
35323,2023-01-11 19:00:00,2024-07-17 00:00:00,3.1,574.81,934.0,137.0,61.0,378.0,26.0,0.0
35324,2023-01-11 20:00:00,2024-07-17 00:00:00,3.1,584.96,1014.0,140.0,60.0,384.0,24.0,1.0
35325,2023-01-11 21:00:00,2024-07-17 00:00:00,3.1,591.7,1045.0,91.0,59.0,384.0,27.0,0.0
35326,2023-01-11 22:00:00,2024-07-17 00:00:00,3.1,605.03,1182.0,95.0,59.0,384.0,31.0,9.0
35327,2023-01-11 23:00:00,2024-07-17 00:00:00,3.1,616.31,1253.0,125.0,59.0,382.0,17.0,9.0
