Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
38712,2023-06-02 00:00:00,2024-07-17 00:00:00,3.1,440.11,1266.0,11.0,57.0,605.0,85.0,224.0
38713,2023-06-02 01:00:00,2024-07-17 00:00:00,3.1,448.13,1265.0,11.0,58.0,603.0,16.0,254.0
38714,2023-06-02 02:00:00,2024-07-17 00:00:00,3.1,448.4,1270.0,17.0,59.0,604.0,1.0,269.0
38715,2023-06-02 03:00:00,2024-07-17 00:00:00,3.1,432.94,1267.0,31.0,58.0,605.0,0.0,344.0
38716,2023-06-02 04:00:00,2024-07-17 00:00:00,3.1,427.32,1263.0,32.0,60.0,603.0,0.0,373.0
38717,2023-06-02 05:00:00,2024-07-17 00:00:00,3.1,425.71,1275.0,11.0,60.0,605.0,0.0,392.0
38718,2023-06-02 06:00:00,2024-07-17 00:00:00,3.1,418.71,1272.0,17.0,60.0,606.0,0.0,427.0
38719,2023-06-02 07:00:00,2024-07-17 00:00:00,3.1,419.85,1121.0,10.0,61.0,605.0,0.0,300.0
38720,2023-06-02 08:00:00,2024-07-17 00:00:00,3.1,446.15,977.0,11.0,60.0,601.0,0.0,79.0
38721,2023-06-02 09:00:00,2024-07-17 00:00:00,3.1,432.31,912.0,11.0,61.0,608.0,0.0,78.0
38722,2023-06-02 10:00:00,2024-07-17 00:00:00,3.1,424.11,880.0,11.0,60.0,605.0,0.0,88.0
38723,2023-06-02 11:00:00,2024-07-17 00:00:00,3.1,388.25,877.0,10.0,60.0,602.0,0.0,240.0
38724,2023-06-02 12:00:00,2024-07-17 00:00:00,3.1,360.35,879.0,20.0,60.0,605.0,0.0,378.0
38725,2023-06-02 13:00:00,2024-07-17 00:00:00,3.1,375.83,970.0,17.0,59.0,604.0,2.0,390.0
38726,2023-06-02 14:00:00,2024-07-17 00:00:00,3.1,388.26,966.0,12.0,58.0,606.0,4.0,317.0
38727,2023-06-02 15:00:00,2024-07-17 00:00:00,3.1,401.76,966.0,12.0,58.0,606.0,2.0,253.0
38728,2023-06-02 16:00:00,2024-07-17 00:00:00,3.1,393.89,965.0,12.0,58.0,610.0,3.0,285.0
38729,2023-06-02 17:00:00,2024-07-17 00:00:00,3.1,378.43,966.0,10.0,58.0,614.0,8.0,356.0
38730,2023-06-02 18:00:00,2024-07-17 00:00:00,3.1,370.31,963.0,11.0,58.0,606.0,11.0,402.0
38731,2023-06-02 19:00:00,2024-07-17 00:00:00,3.1,362.01,972.0,11.0,59.0,613.0,9.0,454.0
38732,2023-06-02 20:00:00,2024-07-17 00:00:00,3.1,369.16,1008.0,10.0,58.0,613.0,16.0,444.0
38733,2023-06-02 21:00:00,2024-07-17 00:00:00,3.1,386.31,1087.0,11.0,58.0,610.0,13.0,431.0
38734,2023-06-02 22:00:00,2024-07-17 00:00:00,3.1,393.89,1180.0,10.0,59.0,613.0,18.0,467.0
38735,2023-06-02 23:00:00,2024-07-17 00:00:00,3.1,409.35,1175.0,11.0,58.0,607.0,6.0,392.0
