datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-08-14 00:00:00,2023-08-15 01:14:24,3.0,2.337025260108073,290.3475114634448,277.702970889832,142.32185220260746,9.445221016404994e-05,1435.14336,75.67978,59.20243,380.78099,7812.87015,948.37003
2023-08-14 01:00:00,2023-08-15 01:14:24,3.0,2.337025260108073,290.3475114634448,277.702970889832,142.32185220260746,9.445221016404994e-05,1421.4252,70.40676,59.34378,384.67511,3493.42996,1130.80999
2023-08-14 02:00:00,2023-08-15 01:14:24,3.0,2.337025260108073,290.3475114634448,277.702970889832,142.32185220260746,9.445221016404994e-05,1427.51221,62.49864,58.5906,381.97706,454.64001,1317.95998
2023-08-14 03:00:00,2023-08-15 01:14:24,3.0,2.337025260108073,290.3475114634448,277.702970889832,142.32185220260746,9.445221016404994e-05,1426.99291,64.24666,59.27484,378.30777,0.01,1500.72004
2023-08-14 04:00:00,2023-08-15 01:14:24,3.0,2.002154333060207,288.0458151525268,277.4421537706329,142.32185220260746,9.445221016404994e-05,1436.20668,64.6306,59.55271,381.83484,0.0,1615.17998
2023-08-14 05:00:00,2023-08-15 01:14:24,3.0,2.002154333060207,288.0458151525268,277.4421537706329,142.32185220260746,9.445221016404994e-05,1428.41745,57.39408,59.42,378.67607,0.0,1618.44
2023-08-14 06:00:00,2023-08-15 01:14:24,3.0,2.002154333060207,288.0458151525268,277.4421537706329,142.32185220260746,9.445221016404994e-05,1430.16765,51.54361,58.93579,377.21321,0.0,1481.68997
2023-08-14 07:00:00,2023-08-15 01:14:24,3.0,2.217446262101753,286.8362291210535,277.21878333679194,71.16073720702938,9.445221016404994e-05,1424.46015,43.56866,58.51987,378.27794,0.0,1199.14002
2023-08-14 08:00:00,2023-08-15 01:14:24,3.0,2.217446262101753,286.8362291210535,277.21878333679194,71.16073720702938,9.445221016404994e-05,1434.20859,39.2433,58.47242,383.67319,0.0,1021.71003
2023-08-14 09:00:00,2023-08-15 01:14:24,3.0,2.217446262101753,286.8362291210535,277.21878333679194,71.16073720702938,9.445221016404994e-05,1442.79028,34.60707,59.85511,385.90565,0.0,856.20001
2023-08-14 10:00:00,2023-08-15 01:14:24,3.0,2.198648929155569,285.8779575669172,276.9418033485987,0.0,9.445221016404994e-05,1443.37479,33.23434,60.57518,386.20938,0.0,710.09999
2023-08-14 11:00:00,2023-08-15 01:14:24,3.0,2.198648929155569,285.8779575669172,276.9418033485987,0.0,9.445221016404994e-05,1441.01295,33.18711,59.39271,383.91679,0.0,559.97
2023-08-14 12:00:00,2023-08-15 01:14:24,3.0,2.198648929155569,285.8779575669172,276.9418033485987,0.0,9.445221016404994e-05,1433.25685,32.61439,59.53485,384.59121,0.02,431.74001
2023-08-14 13:00:00,2023-08-15 01:14:24,3.0,2.297258898546947,292.2851975505697,277.63275147568675,0.0022113357754415,9.445221016404994e-05,1432.16961,33.57631,59.40594,381.79358,1019.58003,342.88001
2023-08-14 14:00:00,2023-08-15 01:14:24,3.0,2.297258898546947,292.2851975505697,277.63275147568675,0.0022113357754415,9.445221016404994e-05,1432.03518,33.19923,58.69332,389.23748,5442.1499,248.45001
2023-08-14 15:00:00,2023-08-15 01:14:24,3.0,2.297258898546947,292.2851975505697,277.63275147568675,0.0022113357754415,9.445221016404994e-05,1434.36321,36.84952,59.56706,389.8606,10239.23987,165.94
2023-08-14 16:00:00,2023-08-15 01:14:24,3.0,2.5652470361758395,298.24877850245434,276.95860159979816,172.8788378806073,9.445221016404994e-05,1436.1567,39.67648,59.75517,390.74435,12273.15955,167.09
2023-08-14 17:00:00,2023-08-15 01:14:24,3.0,2.5652470361758395,298.24877850245434,276.95860159979816,172.8788378806073,9.445221016404994e-05,1416.51149,47.75846,59.38343,385.47605,12937.34033,250.92001
2023-08-14 18:00:00,2023-08-15 01:14:24,3.0,2.5652470361758395,298.24877850245434,276.95860159979816,172.8788378806073,9.445221016404994e-05,1405.54739,54.56457,58.99575,389.8737,13168.49011,367.19001
