,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
0,2023-09-03 00:00:00,2023-09-06 01:46:43,3.0,499.03,1477.0,40.0,41.0,352.0,76.0,570.0
1,2023-09-03 01:00:00,2023-09-06 01:46:43,3.0,510.52,1476.0,40.0,43.0,351.0,45.0,541.0
2,2023-09-03 02:00:00,2023-09-06 01:46:43,3.0,534.55,1476.0,45.0,46.0,350.0,4.0,466.0
3,2023-09-03 03:00:00,2023-09-06 01:46:43,3.0,535.55,1471.0,44.0,47.0,359.0,0.0,454.0
4,2023-09-03 04:00:00,2023-09-06 01:46:43,3.0,548.79,1481.0,41.0,48.0,354.0,0.0,406.0
5,2023-09-03 05:00:00,2023-09-06 01:46:43,3.0,567.74,1484.0,35.0,49.0,353.0,0.0,330.0
6,2023-09-03 06:00:00,2023-09-06 01:46:43,3.0,588.05,1483.0,33.0,51.0,356.0,0.0,248.0
7,2023-09-03 07:00:00,2023-09-06 01:46:43,3.0,588.24,1487.0,27.0,52.0,355.0,0.0,251.0
8,2023-09-03 08:00:00,2023-09-06 01:46:43,3.0,585.09,1475.0,21.0,52.0,356.0,0.0,258.0
9,2023-09-03 09:00:00,2023-09-06 01:46:43,3.0,563.69,1483.0,17.0,52.0,358.0,0.0,344.0
10,2023-09-03 10:00:00,2023-09-06 01:46:43,3.0,567.67,1486.0,26.0,52.0,358.0,0.0,328.0
11,2023-09-03 11:00:00,2023-09-06 01:46:43,3.0,600.39,1484.0,17.0,53.0,352.0,0.0,210.0
12,2023-09-03 12:00:00,2023-09-06 01:46:43,3.0,580.47,1341.0,17.0,53.0,358.0,0.0,218.0
13,2023-09-03 13:00:00,2023-09-06 01:46:43,3.0,593.05,1370.0,18.0,52.0,355.0,0.0,189.0
14,2023-09-03 14:00:00,2023-09-06 01:46:43,3.0,614.08,1364.0,18.0,51.0,352.0,24.0,98.0
15,2023-09-03 15:00:00,2023-09-06 01:46:43,3.0,594.44,1239.0,35.0,51.0,352.0,61.0,76.0
16,2023-09-03 16:00:00,2023-09-06 01:46:43,3.0,579.33,1222.0,41.0,52.0,350.0,75.0,105.0
17,2023-09-03 17:00:00,2023-09-06 01:46:43,3.0,576.18,1221.0,38.0,51.0,350.0,72.0,118.0
18,2023-09-03 18:00:00,2023-09-06 01:46:43,3.0,577.05,1223.0,35.0,51.0,347.0,82.0,110.0
19,2023-09-03 19:00:00,2023-09-06 01:46:43,3.0,569.09,1217.0,24.0,49.0,347.0,83.0,134.0
20,2023-09-03 20:00:00,2023-09-06 01:46:43,3.0,545.71,1154.0,23.0,46.0,349.0,78.0,185.0
21,2023-09-03 21:00:00,2023-09-06 01:46:43,3.0,553.1,1157.0,21.0,44.0,349.0,57.0,181.0
22,2023-09-03 22:00:00,2023-09-06 01:46:43,3.0,546.35,1158.0,18.0,45.0,349.0,28.0,232.0
23,2023-09-03 23:00:00,2023-09-06 01:46:43,3.0,547.28,1219.0,19.0,48.0,347.0,8.0,281.0
