datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-08-18 00:00:00,2023-08-18 22:28:40,3.0,3.5460069219891874,297.3779687482209,278.817286274939,121.02057435011936,0.0590479781881664,1434.92407,84.72024,40.60931,380.78099,8865.21985,2145.70004
2023-08-18 01:00:00,2023-08-18 22:28:40,3.0,3.5460069219891874,297.3779687482209,278.817286274939,121.02057435011936,0.0590479781881664,1421.20965,81.27334,40.77885,384.67511,3992.96008,2212.78004
2023-08-18 02:00:00,2023-08-18 22:28:40,3.0,3.5460069219891874,297.3779687482209,278.817286274939,121.02057435011936,0.0590479781881664,1427.29813,74.0886,40.28154,381.97706,479.75001,2141.71995
2023-08-18 03:00:00,2023-08-18 22:28:40,3.0,3.5460069219891874,297.3779687482209,278.817286274939,121.02057435011936,0.0590479781881664,1426.78017,77.69582,40.85912,378.30777,0.07,2070.4101
2023-08-18 04:00:00,2023-08-18 22:28:40,3.0,3.712370716844017,295.1577356855352,278.9841088196488,121.02057435011936,0.0590479781881664,1435.99394,79.2084,41.12882,381.83484,0.0,2043.89006
2023-08-18 05:00:00,2023-08-18 22:28:40,3.0,3.712370716844017,295.1577356855352,278.9841088196488,121.02057435011936,0.0590479781881664,1428.20778,71.17365,41.38954,378.67607,0.0,2004.34989
2023-08-18 06:00:00,2023-08-18 22:28:40,3.0,3.712370716844017,295.1577356855352,278.9841088196488,121.02057435011936,0.0590479781881664,1429.95891,64.56947,41.15042,377.21321,0.0,1927.20008
2023-08-18 07:00:00,2023-08-18 22:28:40,3.0,3.390076682423364,293.7391645501833,279.2357006893568,60.510315297858,0.1118201575748329,1424.25422,56.02701,40.90301,378.27794,0.0,1886.82006
2023-08-18 08:00:00,2023-08-18 22:28:40,3.0,3.390076682423364,293.7391645501833,279.2357006893568,60.510315297858,0.1118201575748329,1434.00159,48.90557,40.91387,383.67319,0.0,1853.71993
2023-08-18 09:00:00,2023-08-18 22:28:40,3.0,3.390076682423364,293.7391645501833,279.2357006893568,60.510315297858,0.1118201575748329,1442.58154,41.56581,42.00256,385.90565,0.0,1835.2299
2023-08-18 10:00:00,2023-08-18 22:28:40,3.0,3.419742184191707,292.72787242007206,279.47442073127536,0.0,0.1149129246228391,1443.16565,37.76346,42.65907,386.20938,0.0,1795.53992
2023-08-18 11:00:00,2023-08-18 22:28:40,3.0,3.419742184191707,292.72787242007206,279.47442073127536,0.0,0.1149129246228391,1440.80515,36.1948,41.71591,383.91679,0.0,1716.78997
2023-08-18 12:00:00,2023-08-18 22:28:40,3.0,3.419742184191707,292.72787242007206,279.47442073127536,0.0,0.1149129246228391,1433.05133,34.14086,41.8493,384.59121,0.0,1586.35002
2023-08-18 13:00:00,2023-08-18 22:28:40,3.0,4.620002185284843,297.5542040086329,280.7341805300815,0.0001320159782114,0.1204339543881504,1431.96408,34.124,41.76497,381.79358,890.33998,1434.70004
2023-08-18 14:00:00,2023-08-18 22:28:40,3.0,4.620002185284843,297.5542040086329,280.7341805300815,0.0001320159782114,0.1204339543881504,1431.83085,33.27794,41.42115,389.23748,5154.91019,1313.77003
2023-08-18 15:00:00,2023-08-18 22:28:40,3.0,4.620002185284843,297.5542040086329,280.7341805300815,0.0001320159782114,0.1204339543881504,1434.15955,36.77113,42.14108,389.8606,9899.64972,1182.75005
2023-08-18 16:00:00,2023-08-18 22:28:40,3.0,7.196331510898419,302.4897993069884,279.81491848189734,139.24244788941095,0.1345585986991727,1435.95331,38.95379,42.24222,390.74435,11968.79999,1047.74998
2023-08-18 17:00:00,2023-08-18 22:28:40,3.0,7.196331510898419,302.4897993069884,279.81491848189734,139.24244788941095,0.1345585986991727,1416.30984,47.90233,41.94387,385.47605,12680.41974,944.12002
2023-08-18 18:00:00,2023-08-18 22:28:40,3.0,7.196331510898419,302.4897993069884,279.81491848189734,139.24244788941095,0.1345585986991727,1405.34881,55.79032,41.65077,389.8737,12965.55988,932.79
2023-08-18 19:00:00,2023-08-18 22:28:40,3.0,8.459674261576135,304.0610989418045,278.6125651085947,368.1487363288887,0.1626804285296013,1409.53956,61.09272,42.04868,384.8726,12967.78967,1026.94004
2023-08-18 20:00:00,2023-08-18 22:28:40,3.0,8.459674261576135,304.0610989418045,278.6125651085947,368.1487363288887,0.1626804285296013,1411.65084,65.14199,42.27794,375.98861,12801.54993,1201.98997
2023-08-18 21:00:00,2023-08-18 22:28:40,3.0,8.459674261576135,304.0610989418045,278.6125651085947,368.1487363288887,0.1626804285296013,1400.96483,66.77969,42.36636,376.33235,12469.24994,1445.06002
2023-08-18 22:00:00,2023-08-18 22:28:40,3.0,7.698116789256279,302.2406262163364,278.456820388699,762.2191719052557,0.2100607127930445,1378.17816,67.74851,42.12013,374.86736,11912.71991,1632.46996
2023-08-18 23:00:00,2023-08-18 22:28:40,3.0,7.698116789256279,302.2406262163364,278.456820388699,762.2191719052557,0.2100607127930445,1372.83468,67.14742,41.89714,374.42923,10979.8501,1734.29001
2023-08-19 00:00:00,2023-08-18 22:28:40,3.0,7.698116789256279,302.2406262163364,278.456820388699,762.2191719052557,0.2100607127930445,1301.15361,113.04414,41.90603,380.78099,4776.12634,1424.37645
2023-08-19 01:00:00,2023-08-18 22:28:40,3.0,3.997124167821552,295.2606987391856,279.02780814362563,631.9109336069017,0.2461475625728294,1289.69694,107.13058,42.07361,384.67511,4323.25154,1412.30821
2023-08-19 02:00:00,2023-08-18 22:28:40,3.0,3.997124167821552,295.2606987391856,279.02780814362563,631.9109336069017,0.2461475625728294,1296.78299,96.14514,41.55845,381.97706,3634.05272,1369.11823
2023-08-19 03:00:00,2023-08-18 22:28:40,3.0,3.997124167821552,295.2606987391856,279.02780814362563,631.9109336069017,0.2461475625728294,1297.1132,98.83992,42.14346,378.30777,3266.78336,1291.43708
