UTC time,nat_gas,hydro
2023-02-09 00:00:00,175.0,62.0
2023-02-09 01:00:00,211.0,62.0
2023-02-09 02:00:00,281.0,62.0
2023-02-09 03:00:00,395.0,62.0
2023-02-09 04:00:00,312.0,57.0
2023-02-09 05:00:00,240.0,57.0
2023-02-09 06:00:00,238.0,49.0
2023-02-09 07:00:00,241.0,49.0
2023-02-09 08:00:00,241.0,49.0
2023-02-09 09:00:00,240.0,49.0
2023-02-09 10:00:00,240.0,49.0
2023-02-09 11:00:00,241.0,49.0
2023-02-09 12:00:00,242.0,49.0
2023-02-09 13:00:00,242.0,49.0
2023-02-09 14:00:00,263.0,49.0
2023-02-09 15:00:00,302.0,49.0
2023-02-09 16:00:00,256.0,49.0
2023-02-09 17:00:00,225.0,49.0
2023-02-09 18:00:00,289.0,49.0
2023-02-09 19:00:00,289.0,49.0
2023-02-09 20:00:00,272.0,49.0
2023-02-09 21:00:00,213.0,49.0
2023-02-09 22:00:00,191.0,49.0
2023-02-09 23:00:00,168.0,49.0
