UTC time,nat_gas,hydro
2023-03-01 00:00:00,173.0,48.0
2023-03-01 01:00:00,187.0,48.0
2023-03-01 02:00:00,210.0,48.0
2023-03-01 03:00:00,222.0,48.0
2023-03-01 04:00:00,215.0,48.0
2023-03-01 05:00:00,216.0,48.0
2023-03-01 06:00:00,208.0,48.0
2023-03-01 07:00:00,194.0,48.0
2023-03-01 08:00:00,203.0,48.0
2023-03-01 09:00:00,169.0,49.0
2023-03-01 10:00:00,168.0,49.0
2023-03-01 11:00:00,169.0,49.0
2023-03-01 12:00:00,172.0,49.0
2023-03-01 13:00:00,172.0,49.0
2023-03-01 14:00:00,179.0,48.0
2023-03-01 15:00:00,209.0,48.0
2023-03-01 16:00:00,192.0,47.0
2023-03-01 17:00:00,168.0,4.0
2023-03-01 18:00:00,167.0,40.0
2023-03-01 19:00:00,168.0,48.0
2023-03-01 20:00:00,167.0,48.0
2023-03-01 21:00:00,170.0,48.0
2023-03-01 22:00:00,169.0,48.0
2023-03-01 23:00:00,168.0,48.0
