,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
0,2023-08-20 00:00:00,2023-08-21 21:40:21,3.0,316.34,202.0,120.0
1,2023-08-20 01:00:00,2023-08-21 21:40:21,3.0,314.15,198.0,120.0
2,2023-08-20 02:00:00,2023-08-21 21:40:21,3.0,317.94,205.0,120.0
3,2023-08-20 03:00:00,2023-08-21 21:40:21,3.0,319.9,207.0,119.0
4,2023-08-20 04:00:00,2023-08-21 21:40:21,3.0,314.15,198.0,120.0
5,2023-08-20 05:00:00,2023-08-21 21:40:21,3.0,315.62,199.0,119.0
6,2023-08-20 06:00:00,2023-08-21 21:40:21,3.0,323.07,215.0,120.0
7,2023-08-20 07:00:00,2023-08-21 21:40:21,3.0,324.47,216.0,119.0
8,2023-08-20 08:00:00,2023-08-21 21:40:21,3.0,337.09,215.0,105.0
9,2023-08-20 09:00:00,2023-08-21 21:40:21,3.0,349.73,209.0,90.0
10,2023-08-20 10:00:00,2023-08-21 21:40:21,3.0,366.94,209.0,75.0
11,2023-08-20 11:00:00,2023-08-21 21:40:21,3.0,369.8,210.0,73.0
12,2023-08-20 12:00:00,2023-08-21 21:40:21,3.0,368.94,208.0,73.0
13,2023-08-20 13:00:00,2023-08-21 21:40:21,3.0,363.54,196.0,73.0
14,2023-08-20 14:00:00,2023-08-21 21:40:21,3.0,363.54,196.0,73.0
15,2023-08-20 15:00:00,2023-08-21 21:40:21,3.0,364.01,197.0,73.0
16,2023-08-20 16:00:00,2023-08-21 21:40:21,3.0,365.51,203.0,74.0
17,2023-08-20 17:00:00,2023-08-21 21:40:21,3.0,346.23,195.0,87.0
18,2023-08-20 18:00:00,2023-08-21 21:40:21,3.0,338.08,184.0,89.0
19,2023-08-20 19:00:00,2023-08-21 21:40:21,3.0,331.03,197.0,102.0
20,2023-08-20 20:00:00,2023-08-21 21:40:21,3.0,330.58,200.0,104.0
21,2023-08-20 21:00:00,2023-08-21 21:40:21,3.0,335.66,210.0,104.0
22,2023-08-20 22:00:00,2023-08-21 21:40:21,3.0,336.13,213.0,105.0
23,2023-08-20 23:00:00,2023-08-21 21:40:21,3.0,324.47,216.0,119.0
