datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_hydro_production_forecast
2023-08-27 00:00:00,2023-08-28 00:48:23,3.0,3.120729870231389,295.0799051551958,280.12297782155133,198.33905314617564,0.0,204.10496,74.29255
2023-08-27 01:00:00,2023-08-28 00:48:23,3.0,3.120729870231389,295.0799051551958,280.12297782155133,198.33905314617564,0.0,203.63604,72.1536
2023-08-27 02:00:00,2023-08-28 00:48:23,3.0,3.120729870231389,295.0799051551958,280.12297782155133,198.33905314617564,0.0,207.70268,70.45823
2023-08-27 03:00:00,2023-08-28 00:48:23,3.0,3.120729870231389,295.0799051551958,280.12297782155133,198.33905314617564,0.0,206.21138,68.8893
2023-08-27 04:00:00,2023-08-28 00:48:23,3.0,2.8492195945588747,291.7748971991936,280.34856415246884,198.33905314617564,0.0,204.02503,67.52397
2023-08-27 05:00:00,2023-08-28 00:48:23,3.0,2.8492195945588747,291.7748971991936,280.34856415246884,198.33905314617564,0.0,203.20268,65.64054
2023-08-27 06:00:00,2023-08-28 00:48:23,3.0,2.8492195945588747,291.7748971991936,280.34856415246884,198.33905314617564,0.0,208.36742,62.21651
2023-08-27 07:00:00,2023-08-28 00:48:23,3.0,2.5050170002521326,290.29613447982547,279.8540057386544,99.16991565599449,0.0,209.57339,60.35567
2023-08-27 08:00:00,2023-08-28 00:48:23,3.0,2.5050170002521326,290.29613447982547,279.8540057386544,99.16991565599449,0.0,210.33172,58.63882
2023-08-27 09:00:00,2023-08-28 00:48:23,3.0,2.5050170002521326,290.29613447982547,279.8540057386544,99.16991565599449,0.0,212.34719,56.56816
2023-08-27 10:00:00,2023-08-28 00:48:23,3.0,2.4231197403691622,289.20313916007245,279.2930681232064,0.0,0.0,208.89608,54.35681
2023-08-27 11:00:00,2023-08-28 00:48:23,3.0,2.4231197403691622,289.20313916007245,279.2930681232064,0.0,0.0,205.50109,53.39017
2023-08-27 12:00:00,2023-08-28 00:48:23,3.0,2.4231197403691622,289.20313916007245,279.2930681232064,0.0,0.0,205.18865,49.84216
2023-08-27 13:00:00,2023-08-28 00:48:23,3.0,2.125940952807459,292.95813480569643,279.47223009792145,0.0,0.0,197.08595,48.66356
2023-08-27 14:00:00,2023-08-28 00:48:23,3.0,2.125940952807459,292.95813480569643,279.47223009792145,0.0,0.0,184.95615,49.06208
2023-08-27 15:00:00,2023-08-28 00:48:23,3.0,2.125940952807459,292.95813480569643,279.47223009792145,0.0,0.0,183.06331,50.04741
2023-08-27 16:00:00,2023-08-28 00:48:23,3.0,2.952471826239722,301.9025226662958,277.74955022036863,53.13250844479168,0.0,179.56495,50.80243
2023-08-27 17:00:00,2023-08-28 00:48:23,3.0,2.952471826239722,301.9025226662958,277.74955022036863,53.13250844479168,0.0,180.98896,52.45062
2023-08-27 18:00:00,2023-08-28 00:48:23,3.0,2.952471826239722,301.9025226662958,277.74955022036863,53.13250844479168,0.0,186.41644,54.24561
2023-08-27 19:00:00,2023-08-28 00:48:23,3.0,3.6456087314977816,306.6237229898215,276.3763897577896,304.9720306594513,0.0,188.60026,57.64538
2023-08-27 20:00:00,2023-08-28 00:48:23,3.0,3.6456087314977816,306.6237229898215,276.3763897577896,304.9720306594513,0.0,190.36767,60.06282
2023-08-27 21:00:00,2023-08-28 00:48:23,3.0,3.6456087314977816,306.6237229898215,276.3763897577896,304.9720306594513,0.0,199.14284,61.89752
2023-08-27 22:00:00,2023-08-28 00:48:23,3.0,4.11232221347356,306.63757057971554,274.7342925933258,912.9543008041054,0.0009987627236055,203.49207,63.65114
2023-08-27 23:00:00,2023-08-28 00:48:23,3.0,4.11232221347356,306.63757057971554,274.7342925933258,912.9543008041054,0.0009987627236055,206.08877,65.96312
2023-08-28 00:00:00,2023-08-28 00:48:23,3.0,4.11232221347356,306.63757057971554,274.7342925933258,912.9543008041054,0.0009987627236055,205.6613,73.17864
2023-08-28 01:00:00,2023-08-28 00:48:23,3.0,3.3340336262122903,297.08344239007266,276.42001463604026,830.3680570354238,0.0009987627236055,205.30761,71.39508
2023-08-28 02:00:00,2023-08-28 00:48:23,3.0,3.3340336262122903,297.08344239007266,276.42001463604026,830.3680570354238,0.0009987627236055,209.0046,70.30023
2023-08-28 03:00:00,2023-08-28 00:48:23,3.0,3.3340336262122903,297.08344239007266,276.42001463604026,830.3680570354238,0.0009987627236055,207.14549,69.1852
2023-08-28 04:00:00,2023-08-28 00:48:23,3.0,2.9708767758658907,293.0425055472456,277.4744484872919,198.9954947673316,0.0009987627236055,204.40726,68.37554
2023-08-28 05:00:00,2023-08-28 00:48:23,3.0,2.9708767758658907,293.0425055472456,277.4744484872919,198.9954947673316,0.0009987627236055,202.44495,66.96314
2023-08-28 06:00:00,2023-08-28 00:48:23,3.0,2.9708767758658907,293.0425055472456,277.4744484872919,198.9954947673316,0.0009987627236055,206.4581,63.93856
2023-08-28 07:00:00,2023-08-28 00:48:23,3.0,2.498680956484114,291.4465777720914,277.6639898072686,99.49749041298504,0.0009987627236055,207.0245,62.34347
2023-08-28 08:00:00,2023-08-28 00:48:23,3.0,2.498680956484114,291.4465777720914,277.6639898072686,99.49749041298504,0.0009987627236055,206.99948,60.81875
2023-08-28 09:00:00,2023-08-28 00:48:23,3.0,2.498680956484114,291.4465777720914,277.6639898072686,99.49749041298504,0.0009987627236055,207.92444,58.75467
2023-08-28 10:00:00,2023-08-28 00:48:23,3.0,2.4193055243053183,290.3233340150107,277.8585586785948,0.0,0.0009987627236055,203.52996,56.39186
2023-08-28 11:00:00,2023-08-28 00:48:23,3.0,2.4193055243053183,290.3233340150107,277.8585586785948,0.0,0.0009987627236055,199.3728,55.25797
2023-08-28 12:00:00,2023-08-28 00:48:23,3.0,2.4193055243053183,290.3233340150107,277.8585586785948,0.0,0.0009987627236055,198.8255,51.28543
2023-08-28 13:00:00,2023-08-28 00:48:23,3.0,1.940644371831845,294.2549845482311,278.6256564005169,0.0,0.0009987627236055,190.81599,49.55658
2023-08-28 14:00:00,2023-08-28 00:48:23,3.0,1.940644371831845,294.2549845482311,278.6256564005169,0.0,0.0009987627236055,179.02996,49.44673
2023-08-28 15:00:00,2023-08-28 00:48:23,3.0,1.940644371831845,294.2549845482311,278.6256564005169,0.0,0.0009987627236055,177.42831,50.02584
2023-08-28 16:00:00,2023-08-28 00:48:23,3.0,2.835326067081398,303.3836504014895,277.11721389399395,53.0321843292444,0.0009987627236055,174.3577,50.33178
2023-08-28 17:00:00,2023-08-28 00:48:23,3.0,2.835326067081398,303.3836504014895,277.11721389399395,53.0321843292444,0.0009987627236055,176.63404,51.59174
2023-08-28 18:00:00,2023-08-28 00:48:23,3.0,2.835326067081398,303.3836504014895,277.11721389399395,53.0321843292444,0.0009987627236055,182.89836,53.003
2023-08-28 19:00:00,2023-08-28 00:48:23,3.0,3.4603181487212584,308.2063659302333,274.5593945569077,306.45519295157715,0.0009987627236055,185.87432,56.12729
2023-08-28 20:00:00,2023-08-28 00:48:23,3.0,3.4603181487212584,308.2063659302333,274.5593945569077,306.45519295157715,0.0009987627236055,188.38176,58.35492
2023-08-28 21:00:00,2023-08-28 00:48:23,3.0,3.4603181487212584,308.2063659302333,274.5593945569077,306.45519295157715,0.0009987627236055,197.72035,60.15641
2023-08-28 22:00:00,2023-08-28 00:48:23,3.0,3.853141066534492,308.1455447424258,273.7694219546097,916.0928084014456,0.0009987627236055,202.72336,61.98783
2023-08-28 23:00:00,2023-08-28 00:48:23,3.0,3.853141066534492,308.1455447424258,273.7694219546097,916.0928084014456,0.0009987627236055,206.11921,64.55332
2023-08-29 00:00:00,2023-08-28 00:48:23,3.0,3.853141066534492,308.1455447424258,273.7694219546097,916.0928084014456,0.0009987627236055,205.93963,71.45904
2023-08-29 01:00:00,2023-08-28 00:48:23,3.0,3.362131426081478,297.83569803518435,276.21922219497344,831.9531238416492,0.001997525447211,205.68407,69.99687
2023-08-29 02:00:00,2023-08-28 00:48:23,3.0,3.362131426081478,297.83569803518435,276.21922219497344,831.9531238416492,0.001997525447211,209.14185,69.40331
2023-08-29 03:00:00,2023-08-28 00:48:23,3.0,3.362131426081478,297.83569803518435,276.21922219497344,831.9531238416492,0.001997525447211,207.06811,68.66217
2023-08-29 04:00:00,2023-08-28 00:48:23,3.0,3.08955502433712,293.39964272699274,277.16659663114507,196.37591385897343,0.001997525447211,203.99703,68.29324
2023-08-29 05:00:00,2023-08-28 00:48:23,3.0,3.08955502433712,293.39964272699274,277.16659663114507,196.37591385897343,0.001997525447211,201.34102,67.26436
2023-08-29 06:00:00,2023-08-28 00:48:23,3.0,3.08955502433712,293.39964272699274,277.16659663114507,196.37591385897343,0.001997525447211,204.66447,64.57126
2023-08-29 07:00:00,2023-08-28 00:48:23,3.0,2.748221638084135,291.5357978558952,276.57454870687707,98.18770809411905,0.001997525447211,204.86606,63.18062
2023-08-29 08:00:00,2023-08-28 00:48:23,3.0,2.748221638084135,291.5357978558952,276.57454870687707,98.18770809411905,0.001997525447211,204.3552,61.79629
2023-08-29 09:00:00,2023-08-28 00:48:23,3.0,2.748221638084135,291.5357978558952,276.57454870687707,98.18770809411905,0.001997525447211,204.602,59.73325
2023-08-29 10:00:00,2023-08-28 00:48:23,3.0,2.6217949953484734,290.07545371444166,276.52154083242647,0.0,0.001997525447211,199.6421,57.24264
2023-08-29 11:00:00,2023-08-28 00:48:23,3.0,2.6217949953484734,290.07545371444166,276.52154083242647,0.0,0.001997525447211,195.04014,55.95496
2023-08-29 12:00:00,2023-08-28 00:48:23,3.0,2.6217949953484734,290.07545371444166,276.52154083242647,0.0,0.001997525447211,194.35516,51.65441
2023-08-29 13:00:00,2023-08-28 00:48:23,3.0,2.378860786409064,293.6797699132751,277.31521853661883,0.0,0.001997525447211,186.43653,49.47525
2023-08-29 14:00:00,2023-08-28 00:48:23,3.0,2.378860786409064,293.6797699132751,277.31521853661883,0.0,0.001997525447211,174.90991,48.9424
2023-08-29 15:00:00,2023-08-28 00:48:23,3.0,2.378860786409064,293.6797699132751,277.31521853661883,0.0,0.001997525447211,173.49058,49.18579
2023-08-29 16:00:00,2023-08-28 00:48:23,3.0,3.56929745543266,302.6618913221039,274.4625650142408,52.62524603231704,0.001997525447211,170.70393,49.13704
2023-08-29 17:00:00,2023-08-28 00:48:23,3.0,3.56929745543266,302.6618913221039,274.4625650142408,52.62524603231704,0.001997525447211,173.51637,50.08452
2023-08-29 18:00:00,2023-08-28 00:48:23,3.0,3.56929745543266,302.6618913221039,274.4625650142408,52.62524603231704,0.001997525447211,180.28632,51.19898
2023-08-29 19:00:00,2023-08-28 00:48:23,3.0,4.321026198525157,307.2662588898758,271.6898049007096,307.30476976221115,0.001997525447211,183.72739,54.0913
2023-08-29 20:00:00,2023-08-28 00:48:23,3.0,4.321026198525157,307.2662588898758,271.6898049007096,307.30476976221115,0.001997525447211,186.67627,56.17205
2023-08-29 21:00:00,2023-08-28 00:48:23,3.0,4.321026198525157,307.2662588898758,271.6898049007096,307.30476976221115,0.001997525447211,196.30868,57.96016
2023-08-29 22:00:00,2023-08-28 00:48:23,3.0,4.361211741965417,307.1912889970635,270.972230380915,920.8312988152784,0.001997525447211,201.69126,59.87116
2023-08-29 23:00:00,2023-08-28 00:48:23,3.0,4.361211741965417,307.1912889970635,270.972230380915,920.8312988152784,0.001997525447211,205.57142,62.64039
2023-08-30 00:00:00,2023-08-28 00:48:23,3.0,4.361211741965417,307.1912889970635,270.972230380915,920.8312988152784,0.001997525447211,205.57925,69.65476
2023-08-30 01:00:00,2023-08-28 00:48:23,3.0,3.168379675562496,297.3460994308074,274.0958086579438,835.7750094768285,0.001997525447211,205.40494,68.30727
