,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
0,2023-08-14 00:00:00,2023-08-21 20:44:56,3.0,366.68,339.0,122.0
1,2023-08-14 01:00:00,2023-08-21 20:44:56,3.0,357.17,306.0,122.0
2,2023-08-14 02:00:00,2023-08-21 20:44:56,3.0,365.05,333.0,122.0
3,2023-08-14 03:00:00,2023-08-21 20:44:56,3.0,360.2,316.0,122.0
4,2023-08-14 04:00:00,2023-08-21 20:44:56,3.0,357.79,308.0,122.0
5,2023-08-14 05:00:00,2023-08-21 20:44:56,3.0,360.5,317.0,122.0
6,2023-08-14 06:00:00,2023-08-21 20:44:56,3.0,343.85,267.0,122.0
7,2023-08-14 07:00:00,2023-08-21 20:44:56,3.0,325.69,224.0,122.0
8,2023-08-14 08:00:00,2023-08-21 20:44:56,3.0,328.03,229.0,122.0
9,2023-08-14 09:00:00,2023-08-21 20:44:56,3.0,326.63,226.0,122.0
10,2023-08-14 10:00:00,2023-08-21 20:44:56,3.0,323.77,220.0,122.0
11,2023-08-14 11:00:00,2023-08-21 20:44:56,3.0,320.8,214.0,122.0
12,2023-08-14 12:00:00,2023-08-21 20:44:56,3.0,319.78,212.0,122.0
13,2023-08-14 13:00:00,2023-08-21 20:44:56,3.0,327.57,228.0,122.0
14,2023-08-14 14:00:00,2023-08-21 20:44:56,3.0,330.3,234.0,122.0
15,2023-08-14 15:00:00,2023-08-21 20:44:56,3.0,319.78,212.0,122.0
16,2023-08-14 16:00:00,2023-08-21 20:44:56,3.0,325.21,223.0,122.0
17,2023-08-14 17:00:00,2023-08-21 20:44:56,3.0,347.51,277.0,122.0
18,2023-08-14 18:00:00,2023-08-21 20:44:56,3.0,347.51,277.0,122.0
19,2023-08-14 19:00:00,2023-08-21 20:44:56,3.0,356.86,305.0,122.0
20,2023-08-14 20:00:00,2023-08-21 20:44:56,3.0,368.26,345.0,122.0
21,2023-08-14 21:00:00,2023-08-21 20:44:56,3.0,365.87,336.0,122.0
22,2023-08-14 22:00:00,2023-08-21 20:44:56,3.0,354.96,299.0,122.0
23,2023-08-14 23:00:00,2023-08-21 20:44:56,3.0,361.67,321.0,122.0
