UTC time,nat_gas,hydro
2023-04-17 00:00:00,41.0,97.0
2023-04-17 01:00:00,40.0,97.0
2023-04-17 02:00:00,65.0,96.0
2023-04-17 03:00:00,165.0,97.0
2023-04-17 04:00:00,157.0,97.0
2023-04-17 05:00:00,122.0,97.0
2023-04-17 06:00:00,64.0,97.0
2023-04-17 07:00:00,35.0,97.0
2023-04-17 08:00:00,35.0,97.0
2023-04-17 09:00:00,35.0,97.0
2023-04-17 10:00:00,41.0,97.0
2023-04-17 11:00:00,52.0,97.0
2023-04-17 12:00:00,70.0,97.0
2023-04-17 13:00:00,94.0,97.0
2023-04-17 14:00:00,138.0,97.0
2023-04-17 15:00:00,95.0,97.0
2023-04-17 16:00:00,99.0,97.0
2023-04-17 17:00:00,82.0,97.0
2023-04-17 18:00:00,81.0,97.0
2023-04-17 19:00:00,81.0,97.0
2023-04-17 20:00:00,81.0,97.0
2023-04-17 21:00:00,63.0,97.0
2023-04-17 22:00:00,36.0,97.0
2023-04-17 23:00:00,41.0,97.0
