UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_hydro_production_forecast
2023-09-04 00:00:00,2024-07-17 00:00:00,3.1,3.590110202871522,300.5972330323708,280.8510417280274,779.9010490787232,0.0009987627236055,190.50546,32.5247
2023-09-04 01:00:00,2024-07-17 00:00:00,3.1,2.4381851676983133,292.16378691635,283.5101538278625,160.27834931826797,0.0,187.25626,32.13858
2023-09-04 02:00:00,2024-07-17 00:00:00,3.1,2.4381851676983133,292.16378691635,283.5101538278625,160.27834931826797,0.0,185.36596,30.88428
2023-09-04 03:00:00,2024-07-17 00:00:00,3.1,2.4381851676983133,292.16378691635,283.5101538278625,160.27834931826797,0.0,181.56063,31.09584
2023-09-04 04:00:00,2024-07-17 00:00:00,3.1,2.347648515748827,289.53575022121,283.52271969716327,80.1399310057711,0.0,175.50033,32.31718
2023-09-04 05:00:00,2024-07-17 00:00:00,3.1,2.347648515748827,289.53575022121,283.52271969716327,80.1399310057711,0.0,182.37274,31.81666
2023-09-04 06:00:00,2024-07-17 00:00:00,3.1,2.347648515748827,289.53575022121,283.52271969716327,80.1399310057711,0.0,188.8128,32.32224
2023-09-04 07:00:00,2024-07-17 00:00:00,3.1,2.019984138100684,288.2821896721952,283.00771933828594,0.0,0.0,185.5468,32.30017
2023-09-04 08:00:00,2024-07-17 00:00:00,3.1,2.019984138100684,288.2821896721952,283.00771933828594,0.0,0.0,187.65893,32.42729
2023-09-04 09:00:00,2024-07-17 00:00:00,3.1,2.019984138100684,288.2821896721952,283.00771933828594,0.0,0.0,180.09024,31.69451
2023-09-04 10:00:00,2024-07-17 00:00:00,3.1,1.921287988700976,287.4607102272564,282.3798009992857,0.0,0.0,181.80551,32.20868
2023-09-04 11:00:00,2024-07-17 00:00:00,3.1,1.921287988700976,287.4607102272564,282.3798009992857,0.0,0.0,188.60623,32.11847
2023-09-04 12:00:00,2024-07-17 00:00:00,3.1,1.921287988700976,287.4607102272564,282.3798009992857,0.0,0.0,188.05027,32.09718
2023-09-04 13:00:00,2024-07-17 00:00:00,3.1,1.3090442889887572,290.88731698786285,282.11093258024704,42.13580469077705,0.0,188.59394,31.35235
2023-09-04 14:00:00,2024-07-17 00:00:00,3.1,1.3090442889887572,290.88731698786285,282.11093258024704,42.13580469077705,0.0,187.70621,31.45933
2023-09-04 15:00:00,2024-07-17 00:00:00,3.1,1.3090442889887572,290.88731698786285,282.11093258024704,42.13580469077705,0.0,195.47598,31.69265
2023-09-04 16:00:00,2024-07-17 00:00:00,3.1,2.1268738066755586,298.8500090619731,281.6859669528163,280.69352193407326,0.0,194.09853,31.38887
2023-09-04 17:00:00,2024-07-17 00:00:00,3.1,2.1268738066755586,298.8500090619731,281.6859669528163,280.69352193407326,0.0,196.85356,31.62831
2023-09-04 18:00:00,2024-07-17 00:00:00,3.1,2.1268738066755586,298.8500090619731,281.6859669528163,280.69352193407326,0.0,197.60293,31.09456
2023-09-04 19:00:00,2024-07-17 00:00:00,3.1,2.4337712830167506,303.1585830307501,280.74972083774503,864.3511363952871,0.0,196.21163,31.59715
2023-09-04 20:00:00,2024-07-17 00:00:00,3.1,2.4337712830167506,303.1585830307501,280.74972083774503,864.3511363952871,0.0,201.15641,31.74411
2023-09-04 21:00:00,2024-07-17 00:00:00,3.1,2.4337712830167506,303.1585830307501,280.74972083774503,864.3511363952871,0.0,197.91585,32.0668
2023-09-04 22:00:00,2024-07-17 00:00:00,3.1,3.017558744044419,303.03947867100334,279.6928183892441,777.6325555785704,0.0009987627236055,197.71063,31.5624
2023-09-04 23:00:00,2024-07-17 00:00:00,3.1,3.017558744044419,303.03947867100334,279.6928183892441,777.6325555785704,0.0009987627236055,193.81617,31.78336
2023-09-05 00:00:00,2024-07-17 00:00:00,3.1,3.017558744044419,303.03947867100334,279.6928183892441,777.6325555785704,0.0009987627236055,198.73731,33.35854
2023-09-05 01:00:00,2024-07-17 00:00:00,3.1,2.6854001214948093,294.4617743087398,280.32336333582225,159.1970836663571,0.0,197.72408,32.96338
2023-09-05 02:00:00,2024-07-17 00:00:00,3.1,2.6854001214948093,294.4617743087398,280.32336333582225,159.1970836663571,0.0,198.22338,31.67912
2023-09-05 03:00:00,2024-07-17 00:00:00,3.1,2.6854001214948093,294.4617743087398,280.32336333582225,159.1970836663571,0.0,195.83897,31.87757
2023-09-05 04:00:00,2024-07-17 00:00:00,3.1,2.638403170575072,291.21669106845144,280.57647693310656,79.59981681461068,0.0,188.8161,33.12289
2023-09-05 05:00:00,2024-07-17 00:00:00,3.1,2.638403170575072,291.21669106845144,280.57647693310656,79.59981681461068,0.0,195.8172,32.61917
2023-09-05 06:00:00,2024-07-17 00:00:00,3.1,2.638403170575072,291.21669106845144,280.57647693310656,79.59981681461068,0.0,201.65608,33.13017
2023-09-05 07:00:00,2024-07-17 00:00:00,3.1,2.2514225336509024,289.89422880562057,280.39005165868684,0.0,0.0,196.46648,33.09698
2023-09-05 08:00:00,2024-07-17 00:00:00,3.1,2.2514225336509024,289.89422880562057,280.39005165868684,0.0,0.0,196.85831,33.23048
2023-09-05 09:00:00,2024-07-17 00:00:00,3.1,2.2514225336509024,289.89422880562057,280.39005165868684,0.0,0.0,186.50943,32.48966
2023-09-05 10:00:00,2024-07-17 00:00:00,3.1,2.0288143919562,289.0110188327216,280.17177466592614,0.0,0.0,185.67961,33.01161
2023-09-05 11:00:00,2024-07-17 00:00:00,3.1,2.0288143919562,289.0110188327216,280.17177466592614,0.0,0.0,190.31328,32.92828
2023-09-05 12:00:00,2024-07-17 00:00:00,3.1,2.0288143919562,289.0110188327216,280.17177466592614,0.0,0.0,186.73619,32.89875
2023-09-05 13:00:00,2024-07-17 00:00:00,3.1,1.4753941387251372,291.9593795567636,280.32999833721226,40.93497185406572,0.0,185.13424,32.14472
2023-09-05 14:00:00,2024-07-17 00:00:00,3.1,1.4753941387251372,291.9593795567636,280.32999833721226,40.93497185406572,0.0,182.14078,32.25034
2023-09-05 15:00:00,2024-07-17 00:00:00,3.1,1.4753941387251372,291.9593795567636,280.32999833721226,40.93497185406572,0.0,188.76268,32.48243
2023-09-05 16:00:00,2024-07-17 00:00:00,3.1,2.366557922720632,299.71147498651715,279.7746517731258,277.7369101007234,0.0,186.50347,32.18298
2023-09-05 17:00:00,2024-07-17 00:00:00,3.1,2.366557922720632,299.71147498651715,279.7746517731258,277.7369101007234,0.0,189.7918,32.42149
2023-09-05 18:00:00,2024-07-17 00:00:00,3.1,2.366557922720632,299.71147498651715,279.7746517731258,277.7369101007234,0.0,190.95331,31.87003
2023-09-05 19:00:00,2024-07-17 00:00:00,3.1,3.303725946014828,303.52861824265045,279.634992562398,859.3970945982621,0.0,189.68907,32.38334
2023-09-05 20:00:00,2024-07-17 00:00:00,3.1,3.303725946014828,303.52861824265045,279.634992562398,859.3970945982621,0.0,197.52282,32.52471
2023-09-05 21:00:00,2024-07-17 00:00:00,3.1,3.303725946014828,303.52861824265045,279.634992562398,859.3970945982621,0.0,196.62534,32.85992
2023-09-05 22:00:00,2024-07-17 00:00:00,3.1,3.7182988128076,302.8317494595297,279.4350264258498,772.5700363044832,0.0009987627236055,198.04252,32.34927
2023-09-05 23:00:00,2024-07-17 00:00:00,3.1,3.7182988128076,302.8317494595297,279.4350264258498,772.5700363044832,0.0009987627236055,196.47923,32.56906
2023-09-06 00:00:00,2024-07-17 00:00:00,3.1,3.7182988128076,302.8317494595297,279.4350264258498,772.5700363044832,0.0009987627236055,203.24398,34.32628
2023-09-06 01:00:00,2024-07-17 00:00:00,3.1,3.33404207971124,293.9457918732477,280.5891125907211,155.46128699100652,0.0,203.10848,33.92062
2023-09-06 02:00:00,2024-07-17 00:00:00,3.1,3.33404207971124,293.9457918732477,280.5891125907211,155.46128699100652,0.0,204.58184,32.60159
2023-09-06 03:00:00,2024-07-17 00:00:00,3.1,3.33404207971124,293.9457918732477,280.5891125907211,155.46128699100652,0.0,202.7263,32.78482
2023-09-06 04:00:00,2024-07-17 00:00:00,3.1,2.846010701977826,290.42183797317807,280.6867011060549,77.72928403539841,0.0,195.21835,34.05798
2023-09-06 05:00:00,2024-07-17 00:00:00,3.1,2.846010701977826,290.42183797317807,280.6867011060549,77.72928403539841,0.0,202.29528,33.55056
2023-09-06 06:00:00,2024-07-17 00:00:00,3.1,2.846010701977826,290.42183797317807,280.6867011060549,77.72928403539841,0.0,207.86356,34.06784
2023-09-06 07:00:00,2024-07-17 00:00:00,3.1,2.3881756493008512,288.8701165128981,280.53124157898264,0.0,0.0,201.78843,34.02175
2023-09-06 08:00:00,2024-07-17 00:00:00,3.1,2.3881756493008512,288.8701165128981,280.53124157898264,0.0,0.0,201.42095,34.16265
2023-09-06 09:00:00,2024-07-17 00:00:00,3.1,2.3881756493008512,288.8701165128981,280.53124157898264,0.0,0.0,189.83918,33.4125
2023-09-06 10:00:00,2024-07-17 00:00:00,3.1,2.0038517768455284,287.9380331914127,280.0516456960204,0.0,0.0,187.96616,33.94347
2023-09-06 11:00:00,2024-07-17 00:00:00,3.1,2.0038517768455284,287.9380331914127,280.0516456960204,0.0,0.0,191.71456,33.86813
2023-09-06 12:00:00,2024-07-17 00:00:00,3.1,2.0038517768455284,287.9380331914127,280.0516456960204,0.0,0.0,186.88192,33.82903
2023-09-06 13:00:00,2024-07-17 00:00:00,3.1,1.384480976157816,291.0922609680056,279.9865642245462,40.511132046851166,0.0,184.39375,33.06433
2023-09-06 14:00:00,2024-07-17 00:00:00,3.1,1.384480976157816,291.0922609680056,279.9865642245462,40.511132046851166,0.0,180.49662,33.16838
2023-09-06 15:00:00,2024-07-17 00:00:00,3.1,1.384480976157816,291.0922609680056,279.9865642245462,40.511132046851166,0.0,186.66826,33.39904
2023-09-06 16:00:00,2024-07-17 00:00:00,3.1,2.204443674166134,299.340366448949,279.26882463218885,278.4679541109558,0.0,184.04847,33.1046
2023-09-06 17:00:00,2024-07-17 00:00:00,3.1,2.204443674166134,299.340366448949,279.26882463218885,278.4679541109558,0.0,187.61531,33.34204
2023-09-06 18:00:00,2024-07-17 00:00:00,3.1,2.204443674166134,299.340366448949,279.26882463218885,278.4679541109558,0.0,188.99342,32.77002
2023-09-06 19:00:00,2024-07-17 00:00:00,3.1,3.0741949560295976,303.5960713735012,278.96048552371536,862.5509263718661,0.0009987627236055,187.76557,33.29576
2023-09-06 20:00:00,2024-07-17 00:00:00,3.1,3.0741949560295976,303.5960713735012,278.96048552371536,862.5509263718661,0.0009987627236055,196.81765,33.43065
2023-09-06 21:00:00,2024-07-17 00:00:00,3.1,3.0741949560295976,303.5960713735012,278.96048552371536,862.5509263718661,0.0009987627236055,196.90766,33.78041
2023-09-06 22:00:00,2024-07-17 00:00:00,3.1,3.3918642009464857,303.19266195587,278.40977131288673,774.4806933148486,0.0009987627236055,199.00655,33.26248
2023-09-06 23:00:00,2024-07-17 00:00:00,3.1,3.3918642009464857,303.19266195587,278.40977131288673,774.4806933148486,0.0009987627236055,198.40939,33.48093
2023-09-07 00:00:00,2024-07-17 00:00:00,3.1,3.3918642009464857,303.19266195587,278.40977131288673,774.4806933148486,0.0009987627236055,205.92383,35.01453
