UTC time,nat_gas,hydro
2023-11-06 00:00:00,120.0,18.0
2023-11-06 01:00:00,136.0,18.0
2023-11-06 02:00:00,95.0,12.0
2023-11-06 03:00:00,122.0,12.0
2023-11-06 04:00:00,123.0,12.0
2023-11-06 05:00:00,74.0,12.0
2023-11-06 06:00:00,63.0,12.0
2023-11-06 07:00:00,40.0,12.0
2023-11-06 08:00:00,35.0,1.0
2023-11-06 09:00:00,44.0,12.0
2023-11-06 10:00:00,35.0,12.0
2023-11-06 11:00:00,36.0,1.0
2023-11-06 12:00:00,36.0,1.0
2023-11-06 13:00:00,60.0,1.0
2023-11-06 14:00:00,72.0,12.0
2023-11-06 15:00:00,84.0,12.0
2023-11-06 16:00:00,60.0,12.0
2023-11-06 17:00:00,62.0,12.0
2023-11-06 18:00:00,71.0,12.0
2023-11-06 19:00:00,78.0,12.0
2023-11-06 20:00:00,82.0,12.0
2023-11-06 21:00:00,72.0,12.0
2023-11-06 22:00:00,72.0,12.0
2023-11-06 23:00:00,72.0,11.0
