Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
43200,2023-12-06 00:00:00,2024-07-17 00:00:00,3.1,353.39,234.0,11.0
43201,2023-12-06 01:00:00,2024-07-17 00:00:00,3.1,355.31,266.0,11.0
43202,2023-12-06 02:00:00,2024-07-17 00:00:00,3.1,357.74,321.0,11.0
43203,2023-12-06 03:00:00,2024-07-17 00:00:00,3.1,356.43,289.0,11.0
43204,2023-12-06 04:00:00,2024-07-17 00:00:00,3.1,356.43,289.0,11.0
43205,2023-12-06 05:00:00,2024-07-17 00:00:00,3.1,356.39,288.0,11.0
43206,2023-12-06 06:00:00,2024-07-17 00:00:00,3.1,356.39,288.0,11.0
43207,2023-12-06 07:00:00,2024-07-17 00:00:00,3.1,353.52,236.0,11.0
43208,2023-12-06 08:00:00,2024-07-17 00:00:00,3.1,352.97,228.0,11.0
43209,2023-12-06 09:00:00,2024-07-17 00:00:00,3.1,352.75,225.0,11.0
43210,2023-12-06 10:00:00,2024-07-17 00:00:00,3.1,352.38,220.0,11.0
43211,2023-12-06 11:00:00,2024-07-17 00:00:00,3.1,352.23,218.0,11.0
43212,2023-12-06 12:00:00,2024-07-17 00:00:00,3.1,352.38,220.0,11.0
43213,2023-12-06 13:00:00,2024-07-17 00:00:00,3.1,353.04,229.0,11.0
43214,2023-12-06 14:00:00,2024-07-17 00:00:00,3.1,353.32,233.0,11.0
43215,2023-12-06 15:00:00,2024-07-17 00:00:00,3.1,353.39,234.0,11.0
43216,2023-12-06 16:00:00,2024-07-17 00:00:00,3.1,356.7,295.0,11.0
43217,2023-12-06 17:00:00,2024-07-17 00:00:00,3.1,356.48,290.0,11.0
43218,2023-12-06 18:00:00,2024-07-17 00:00:00,3.1,356.25,285.0,11.0
43219,2023-12-06 19:00:00,2024-07-17 00:00:00,3.1,353.52,236.0,11.0
43220,2023-12-06 20:00:00,2024-07-17 00:00:00,3.1,357.08,304.0,11.0
43221,2023-12-06 21:00:00,2024-07-17 00:00:00,3.1,358.4,340.0,11.0
43222,2023-12-06 22:00:00,2024-07-17 00:00:00,3.1,356.79,297.0,11.0
43223,2023-12-06 23:00:00,2024-07-17 00:00:00,3.1,359.37,372.0,11.0
