Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
41016,2023-09-06 00:00:00,2024-07-17 00:00:00,3.1,459.3,397.0,28.0
41017,2023-09-06 01:00:00,2024-07-17 00:00:00,3.1,460.11,321.0,22.0
41018,2023-09-06 02:00:00,2024-07-17 00:00:00,3.1,462.59,352.0,22.0
41019,2023-09-06 03:00:00,2024-07-17 00:00:00,3.1,453.15,396.0,34.0
41020,2023-09-06 04:00:00,2024-07-17 00:00:00,3.1,463.3,362.0,22.0
41021,2023-09-06 05:00:00,2024-07-17 00:00:00,3.1,456.28,282.0,22.0
41022,2023-09-06 06:00:00,2024-07-17 00:00:00,3.1,456.71,286.0,22.0
41023,2023-09-06 07:00:00,2024-07-17 00:00:00,3.1,456.05,280.0,22.0
41024,2023-09-06 08:00:00,2024-07-17 00:00:00,3.1,449.16,229.0,22.0
41025,2023-09-06 09:00:00,2024-07-17 00:00:00,3.1,447.64,220.0,22.0
41026,2023-09-06 10:00:00,2024-07-17 00:00:00,3.1,445.62,209.0,22.0
41027,2023-09-06 11:00:00,2024-07-17 00:00:00,3.1,445.81,210.0,22.0
41028,2023-09-06 12:00:00,2024-07-17 00:00:00,3.1,447.46,219.0,22.0
41029,2023-09-06 13:00:00,2024-07-17 00:00:00,3.1,450.26,236.0,22.0
41030,2023-09-06 14:00:00,2024-07-17 00:00:00,3.1,450.42,237.0,22.0
41031,2023-09-06 15:00:00,2024-07-17 00:00:00,3.1,418.45,215.0,39.0
41032,2023-09-06 16:00:00,2024-07-17 00:00:00,3.1,412.66,201.0,40.0
41033,2023-09-06 17:00:00,2024-07-17 00:00:00,3.1,418.03,219.0,40.0
41034,2023-09-06 18:00:00,2024-07-17 00:00:00,3.1,416.9,215.0,40.0
41035,2023-09-06 19:00:00,2024-07-17 00:00:00,3.1,412.33,200.0,40.0
41036,2023-09-06 20:00:00,2024-07-17 00:00:00,3.1,414.84,208.0,40.0
41037,2023-09-06 21:00:00,2024-07-17 00:00:00,3.1,412.98,202.0,40.0
41038,2023-09-06 22:00:00,2024-07-17 00:00:00,3.1,406.79,184.0,40.0
41039,2023-09-06 23:00:00,2024-07-17 00:00:00,3.1,418.03,219.0,40.0
