UTC time,nat_gas,hydro
2023-05-18 00:00:00,184.0,99.0
2023-05-18 01:00:00,206.0,98.0
2023-05-18 02:00:00,196.0,99.0
2023-05-18 03:00:00,229.0,99.0
2023-05-18 04:00:00,221.0,98.0
2023-05-18 05:00:00,209.0,98.0
2023-05-18 06:00:00,199.0,98.0
2023-05-18 07:00:00,168.0,98.0
2023-05-18 08:00:00,166.0,98.0
2023-05-18 09:00:00,166.0,99.0
2023-05-18 10:00:00,164.0,98.0
2023-05-18 11:00:00,163.0,99.0
2023-05-18 12:00:00,163.0,98.0
2023-05-18 13:00:00,166.0,99.0
2023-05-18 14:00:00,173.0,99.0
2023-05-18 15:00:00,163.0,99.0
2023-05-18 16:00:00,162.0,98.0
2023-05-18 17:00:00,162.0,99.0
2023-05-18 18:00:00,163.0,98.0
2023-05-18 19:00:00,162.0,98.0
2023-05-18 20:00:00,162.0,97.0
2023-05-18 21:00:00,162.0,97.0
2023-05-18 22:00:00,163.0,98.0
2023-05-18 23:00:00,166.0,98.0
