Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
37512,2023-04-13 00:00:00,2024-07-17 00:00:00,3.1,162.8,77.0,98.0
37513,2023-04-13 01:00:00,2024-07-17 00:00:00,3.1,175.05,88.0,98.0
37514,2023-04-13 02:00:00,2024-07-17 00:00:00,3.1,221.39,146.0,98.0
37515,2023-04-13 03:00:00,2024-07-17 00:00:00,3.1,240.96,183.0,98.0
37516,2023-04-13 04:00:00,2024-07-17 00:00:00,3.1,248.32,200.0,98.0
37517,2023-04-13 05:00:00,2024-07-17 00:00:00,3.1,221.39,146.0,98.0
37518,2023-04-13 06:00:00,2024-07-17 00:00:00,3.1,196.51,111.0,98.0
37519,2023-04-13 07:00:00,2024-07-17 00:00:00,3.1,192.25,106.0,98.0
37520,2023-04-13 08:00:00,2024-07-17 00:00:00,3.1,191.38,105.0,98.0
37521,2023-04-13 09:00:00,2024-07-17 00:00:00,3.1,186.87,100.0,98.0
37522,2023-04-13 10:00:00,2024-07-17 00:00:00,3.1,194.83,109.0,98.0
37523,2023-04-13 11:00:00,2024-07-17 00:00:00,3.1,190.5,104.0,98.0
37524,2023-04-13 12:00:00,2024-07-17 00:00:00,3.1,190.5,104.0,98.0
37525,2023-04-13 13:00:00,2024-07-17 00:00:00,3.1,210.96,130.0,98.0
37526,2023-04-13 14:00:00,2024-07-17 00:00:00,3.1,254.15,215.0,98.0
37527,2023-04-13 15:00:00,2024-07-17 00:00:00,3.1,215.04,136.0,98.0
37528,2023-04-13 16:00:00,2024-07-17 00:00:00,3.1,163.98,78.0,98.0
37529,2023-04-13 17:00:00,2024-07-17 00:00:00,3.1,107.25,40.0,98.0
37530,2023-04-13 18:00:00,2024-07-17 00:00:00,3.1,99.4,36.0,98.0
37531,2023-04-13 19:00:00,2024-07-17 00:00:00,3.1,126.64,51.0,98.0
37532,2023-04-13 20:00:00,2024-07-17 00:00:00,3.1,134.55,56.0,98.0
37533,2023-04-13 21:00:00,2024-07-17 00:00:00,3.1,140.51,60.0,98.0
37534,2023-04-13 22:00:00,2024-07-17 00:00:00,3.1,131.45,54.0,98.0
37535,2023-04-13 23:00:00,2024-07-17 00:00:00,3.1,126.64,51.0,98.0
