UTC time,nat_gas,hydro
2023-10-23 00:00:00,208.0,37.0
2023-10-23 01:00:00,217.0,37.0
2023-10-23 02:00:00,193.0,37.0
2023-10-23 03:00:00,192.0,37.0
2023-10-23 04:00:00,193.0,37.0
2023-10-23 05:00:00,191.0,37.0
2023-10-23 06:00:00,168.0,37.0
2023-10-23 07:00:00,161.0,37.0
2023-10-23 08:00:00,166.0,37.0
2023-10-23 09:00:00,166.0,34.0
2023-10-23 10:00:00,162.0,37.0
2023-10-23 11:00:00,171.0,37.0
2023-10-23 12:00:00,168.0,37.0
2023-10-23 13:00:00,180.0,37.0
2023-10-23 14:00:00,190.0,37.0
2023-10-23 15:00:00,208.0,37.0
2023-10-23 16:00:00,167.0,37.0
2023-10-23 17:00:00,171.0,37.0
2023-10-23 18:00:00,173.0,33.0
2023-10-23 19:00:00,168.0,33.0
2023-10-23 20:00:00,168.0,36.0
2023-10-23 21:00:00,167.0,37.0
2023-10-23 22:00:00,166.0,36.0
2023-10-23 23:00:00,167.0,37.0
