Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
35496,2023-01-19 00:00:00,2024-07-17 00:00:00,3.1,340.88,170.0,80.0
35497,2023-01-19 01:00:00,2024-07-17 00:00:00,3.1,340.88,170.0,80.0
35498,2023-01-19 02:00:00,2024-07-17 00:00:00,3.1,325.22,170.0,93.0
35499,2023-01-19 03:00:00,2024-07-17 00:00:00,3.1,324.08,170.0,94.0
35500,2023-01-19 04:00:00,2024-07-17 00:00:00,3.1,325.32,172.0,94.0
35501,2023-01-19 05:00:00,2024-07-17 00:00:00,3.1,324.7,171.0,94.0
35502,2023-01-19 06:00:00,2024-07-17 00:00:00,3.1,324.7,171.0,94.0
35503,2023-01-19 07:00:00,2024-07-17 00:00:00,3.1,326.55,174.0,94.0
35504,2023-01-19 08:00:00,2024-07-17 00:00:00,3.1,326.55,174.0,94.0
35505,2023-01-19 09:00:00,2024-07-17 00:00:00,3.1,339.99,198.0,94.0
35506,2023-01-19 10:00:00,2024-07-17 00:00:00,3.1,338.95,196.0,94.0
35507,2023-01-19 11:00:00,2024-07-17 00:00:00,3.1,338.95,196.0,94.0
35508,2023-01-19 12:00:00,2024-07-17 00:00:00,3.1,340.5,199.0,94.0
35509,2023-01-19 13:00:00,2024-07-17 00:00:00,3.1,342.01,202.0,94.0
35510,2023-01-19 14:00:00,2024-07-17 00:00:00,3.1,344.47,207.0,94.0
35511,2023-01-19 15:00:00,2024-07-17 00:00:00,3.1,341.01,200.0,94.0
35512,2023-01-19 16:00:00,2024-07-17 00:00:00,3.1,354.8,230.0,94.0
35513,2023-01-19 17:00:00,2024-07-17 00:00:00,3.1,342.51,203.0,94.0
35514,2023-01-19 18:00:00,2024-07-17 00:00:00,3.1,351.38,222.0,94.0
35515,2023-01-19 19:00:00,2024-07-17 00:00:00,3.1,343.5,205.0,94.0
35516,2023-01-19 20:00:00,2024-07-17 00:00:00,3.1,350.94,221.0,94.0
35517,2023-01-19 21:00:00,2024-07-17 00:00:00,3.1,345.43,209.0,94.0
35518,2023-01-19 22:00:00,2024-07-17 00:00:00,3.1,342.51,203.0,94.0
35519,2023-01-19 23:00:00,2024-07-17 00:00:00,3.1,334.11,187.0,94.0
