Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
39096,2023-06-18 00:00:00,2024-07-17 00:00:00,3.1,315.69,164.0,98.0
39097,2023-06-18 01:00:00,2024-07-17 00:00:00,3.1,318.32,168.0,98.0
39098,2023-06-18 02:00:00,2024-07-17 00:00:00,3.1,332.52,192.0,98.0
39099,2023-06-18 03:00:00,2024-07-17 00:00:00,3.1,364.19,265.0,98.0
39100,2023-06-18 04:00:00,2024-07-17 00:00:00,3.1,375.26,300.0,98.0
39101,2023-06-18 05:00:00,2024-07-17 00:00:00,3.1,346.39,220.0,98.0
39102,2023-06-18 06:00:00,2024-07-17 00:00:00,3.1,343.63,214.0,98.0
39103,2023-06-18 07:00:00,2024-07-17 00:00:00,3.1,345.94,219.0,98.0
39104,2023-06-18 08:00:00,2024-07-17 00:00:00,3.1,341.73,210.0,98.0
39105,2023-06-18 09:00:00,2024-07-17 00:00:00,3.1,336.75,200.0,98.0
39106,2023-06-18 10:00:00,2024-07-17 00:00:00,3.1,327.48,183.0,98.0
39107,2023-06-18 11:00:00,2024-07-17 00:00:00,3.1,326.9,182.0,98.0
39108,2023-06-18 12:00:00,2024-07-17 00:00:00,3.1,321.48,173.0,98.0
39109,2023-06-18 13:00:00,2024-07-17 00:00:00,3.1,324.54,178.0,98.0
39110,2023-06-18 14:00:00,2024-07-17 00:00:00,3.1,320.86,172.0,98.0
39111,2023-06-18 15:00:00,2024-07-17 00:00:00,3.1,317.02,166.0,98.0
39112,2023-06-18 16:00:00,2024-07-17 00:00:00,3.1,314.35,162.0,98.0
39113,2023-06-18 17:00:00,2024-07-17 00:00:00,3.1,313.68,161.0,98.0
39114,2023-06-18 18:00:00,2024-07-17 00:00:00,3.1,315.03,163.0,98.0
39115,2023-06-18 19:00:00,2024-07-17 00:00:00,3.1,315.03,163.0,98.0
39116,2023-06-18 20:00:00,2024-07-17 00:00:00,3.1,315.03,163.0,98.0
39117,2023-06-18 21:00:00,2024-07-17 00:00:00,3.1,315.69,164.0,98.0
39118,2023-06-18 22:00:00,2024-07-17 00:00:00,3.1,315.03,163.0,98.0
39119,2023-06-18 23:00:00,2024-07-17 00:00:00,3.1,315.69,164.0,98.0
