UTC time,nat_gas,hydro
2023-09-22 00:00:00,280.0,48.0
2023-09-22 01:00:00,270.0,49.0
2023-09-22 02:00:00,330.0,47.0
2023-09-22 03:00:00,317.0,47.0
2023-09-22 04:00:00,314.0,50.0
2023-09-22 05:00:00,270.0,47.0
2023-09-22 06:00:00,220.0,47.0
2023-09-22 07:00:00,210.0,47.0
2023-09-22 08:00:00,194.0,47.0
2023-09-22 09:00:00,193.0,47.0
2023-09-22 10:00:00,195.0,47.0
2023-09-22 11:00:00,199.0,47.0
2023-09-22 12:00:00,210.0,47.0
2023-09-22 13:00:00,216.0,47.0
2023-09-22 14:00:00,226.0,47.0
2023-09-22 15:00:00,226.0,47.0
2023-09-22 16:00:00,230.0,47.0
2023-09-22 17:00:00,211.0,47.0
2023-09-22 18:00:00,207.0,47.0
2023-09-22 19:00:00,194.0,47.0
2023-09-22 20:00:00,188.0,47.0
2023-09-22 21:00:00,176.0,47.0
2023-09-22 22:00:00,203.0,47.0
2023-09-22 23:00:00,216.0,47.0
