,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
0,2023-08-29 00:00:00,2023-09-02 20:46:35,3.0,410.92,274.0,56.0
1,2023-08-29 01:00:00,2023-09-02 20:46:35,3.0,403.2,249.0,57.0
2,2023-08-29 02:00:00,2023-09-02 20:46:35,3.0,414.14,288.0,56.0
3,2023-08-29 03:00:00,2023-09-02 20:46:35,3.0,405.82,254.0,56.0
4,2023-08-29 04:00:00,2023-09-02 20:46:35,3.0,407.97,220.0,47.0
5,2023-08-29 05:00:00,2023-09-02 20:46:35,3.0,431.75,252.0,36.0
6,2023-08-29 06:00:00,2023-09-02 20:46:35,3.0,430.83,220.0,32.0
7,2023-08-29 07:00:00,2023-09-02 20:46:35,3.0,428.0,202.0,31.0
8,2023-08-29 08:00:00,2023-09-02 20:46:35,3.0,429.56,208.0,31.0
9,2023-08-29 09:00:00,2023-09-02 20:46:35,3.0,433.57,225.0,31.0
10,2023-08-29 10:00:00,2023-09-02 20:46:35,3.0,432.9,222.0,31.0
11,2023-08-29 11:00:00,2023-09-02 20:46:35,3.0,432.67,221.0,31.0
12,2023-08-29 12:00:00,2023-09-02 20:46:35,3.0,434.3,221.0,30.0
13,2023-08-29 13:00:00,2023-09-02 20:46:35,3.0,436.23,230.0,30.0
14,2023-08-29 14:00:00,2023-09-02 20:46:35,3.0,435.81,228.0,30.0
15,2023-08-29 15:00:00,2023-09-02 20:46:35,3.0,420.88,178.0,31.0
16,2023-08-29 16:00:00,2023-09-02 20:46:35,3.0,419.53,174.0,31.0
17,2023-08-29 17:00:00,2023-09-02 20:46:35,3.0,419.39,168.0,30.0
18,2023-08-29 18:00:00,2023-09-02 20:46:35,3.0,418.67,166.0,30.0
19,2023-08-29 19:00:00,2023-09-02 20:46:35,3.0,416.67,166.0,31.0
20,2023-08-29 20:00:00,2023-09-02 20:46:35,3.0,417.41,168.0,31.0
21,2023-08-29 21:00:00,2023-09-02 20:46:35,3.0,417.04,167.0,31.0
22,2023-08-29 22:00:00,2023-09-02 20:46:35,3.0,411.61,178.0,36.0
23,2023-08-29 23:00:00,2023-09-02 20:46:35,3.0,397.62,182.0,45.0
