Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
43344,2023-12-12 00:00:00,2024-07-17 00:00:00,3.1,358.4,340.0,11.0
43345,2023-12-12 01:00:00,2024-07-17 00:00:00,3.1,359.82,389.0,11.0
43346,2023-12-12 02:00:00,2024-07-17 00:00:00,3.1,359.77,387.0,11.0
43347,2023-12-12 03:00:00,2024-07-17 00:00:00,3.1,359.75,386.0,11.0
43348,2023-12-12 04:00:00,2024-07-17 00:00:00,3.1,359.75,386.0,11.0
43349,2023-12-12 05:00:00,2024-07-17 00:00:00,3.1,359.75,386.0,11.0
43350,2023-12-12 06:00:00,2024-07-17 00:00:00,3.1,359.35,371.0,11.0
43351,2023-12-12 07:00:00,2024-07-17 00:00:00,3.1,358.13,332.0,11.0
43352,2023-12-12 08:00:00,2024-07-17 00:00:00,3.1,356.16,283.0,11.0
43353,2023-12-12 09:00:00,2024-07-17 00:00:00,3.1,356.11,282.0,11.0
43354,2023-12-12 10:00:00,2024-07-17 00:00:00,3.1,356.16,283.0,11.0
43355,2023-12-12 11:00:00,2024-07-17 00:00:00,3.1,356.25,285.0,11.0
43356,2023-12-12 12:00:00,2024-07-17 00:00:00,3.1,356.3,286.0,11.0
43357,2023-12-12 13:00:00,2024-07-17 00:00:00,3.1,356.25,285.0,11.0
43358,2023-12-12 14:00:00,2024-07-17 00:00:00,3.1,358.47,342.0,11.0
43359,2023-12-12 15:00:00,2024-07-17 00:00:00,3.1,359.7,384.0,11.0
43360,2023-12-12 16:00:00,2024-07-17 00:00:00,3.1,358.85,354.0,11.0
43361,2023-12-12 17:00:00,2024-07-17 00:00:00,3.1,354.04,244.0,11.0
43362,2023-12-12 18:00:00,2024-07-17 00:00:00,3.1,353.52,236.0,11.0
43363,2023-12-12 19:00:00,2024-07-17 00:00:00,3.1,352.83,226.0,11.0
43364,2023-12-12 20:00:00,2024-07-17 00:00:00,3.1,368.36,225.0,1.0
43365,2023-12-12 21:00:00,2024-07-17 00:00:00,3.1,368.29,216.0,1.0
43366,2023-12-12 22:00:00,2024-07-17 00:00:00,3.1,366.46,207.0,2.0
43367,2023-12-12 23:00:00,2024-07-17 00:00:00,3.1,351.16,205.0,11.0
