UTC time,nat_gas,hydro
2023-07-14 00:00:00,285.0,99.0
2023-07-14 01:00:00,304.0,100.0
2023-07-14 02:00:00,338.0,100.0
2023-07-14 03:00:00,372.0,99.0
2023-07-14 04:00:00,348.0,99.0
2023-07-14 05:00:00,289.0,99.0
2023-07-14 06:00:00,271.0,99.0
2023-07-14 07:00:00,237.0,99.0
2023-07-14 08:00:00,212.0,99.0
2023-07-14 09:00:00,202.0,99.0
2023-07-14 10:00:00,200.0,100.0
2023-07-14 11:00:00,198.0,99.0
2023-07-14 12:00:00,210.0,99.0
2023-07-14 13:00:00,227.0,99.0
2023-07-14 14:00:00,216.0,99.0
2023-07-14 15:00:00,178.0,100.0
2023-07-14 16:00:00,187.0,99.0
2023-07-14 17:00:00,183.0,100.0
2023-07-14 18:00:00,206.0,100.0
2023-07-14 19:00:00,240.0,100.0
2023-07-14 20:00:00,260.0,103.0
2023-07-14 21:00:00,272.0,104.0
2023-07-14 22:00:00,320.0,104.0
2023-07-14 23:00:00,319.0,104.0
