UTC time,nat_gas,hydro
2023-08-09 00:00:00,210.0,95.0
2023-08-09 01:00:00,238.0,94.0
2023-08-09 02:00:00,265.0,94.0
2023-08-09 03:00:00,318.0,94.0
2023-08-09 04:00:00,292.0,94.0
2023-08-09 05:00:00,278.0,94.0
2023-08-09 06:00:00,270.0,94.0
2023-08-09 07:00:00,212.0,95.0
2023-08-09 08:00:00,195.0,94.0
2023-08-09 09:00:00,191.0,90.0
2023-08-09 10:00:00,185.0,85.0
2023-08-09 11:00:00,196.0,80.0
2023-08-09 12:00:00,194.0,79.0
2023-08-09 13:00:00,199.0,79.0
2023-08-09 14:00:00,209.0,79.0
2023-08-09 15:00:00,204.0,80.0
2023-08-09 16:00:00,202.0,89.0
2023-08-09 17:00:00,212.0,96.0
2023-08-09 18:00:00,207.0,96.0
2023-08-09 19:00:00,219.0,96.0
2023-08-09 20:00:00,209.0,96.0
2023-08-09 21:00:00,224.0,96.0
2023-08-09 22:00:00,242.0,96.0
2023-08-09 23:00:00,263.0,96.0
