Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
36744,2023-03-12 00:00:00,2024-07-17 00:00:00,3.1,237.46,172.0,96.0
36745,2023-03-12 01:00:00,2024-07-17 00:00:00,3.1,248.77,197.0,96.0
36746,2023-03-12 02:00:00,2024-07-17 00:00:00,3.1,260.03,227.0,96.0
36747,2023-03-12 03:00:00,2024-07-17 00:00:00,3.1,279.39,296.0,96.0
36748,2023-03-12 04:00:00,2024-07-17 00:00:00,3.1,273.74,273.0,96.0
36749,2023-03-12 05:00:00,2024-07-17 00:00:00,3.1,263.33,237.0,96.0
36750,2023-03-12 06:00:00,2024-07-17 00:00:00,3.1,276.77,285.0,96.0
36751,2023-03-12 07:00:00,2024-07-17 00:00:00,3.1,269.94,259.0,96.0
36752,2023-03-12 08:00:00,2024-07-17 00:00:00,3.1,262.69,235.0,96.0
36753,2023-03-12 09:00:00,2024-07-17 00:00:00,3.1,262.69,235.0,96.0
36754,2023-03-12 10:00:00,2024-07-17 00:00:00,3.1,261.71,232.0,96.0
36755,2023-03-12 11:00:00,2024-07-17 00:00:00,3.1,261.04,230.0,96.0
36756,2023-03-12 12:00:00,2024-07-17 00:00:00,3.1,261.71,232.0,96.0
36757,2023-03-12 13:00:00,2024-07-17 00:00:00,3.1,261.71,232.0,96.0
36758,2023-03-12 14:00:00,2024-07-17 00:00:00,3.1,262.04,233.0,96.0
36759,2023-03-12 15:00:00,2024-07-17 00:00:00,3.1,259.69,226.0,96.0
36760,2023-03-12 16:00:00,2024-07-17 00:00:00,3.1,257.7,218.0,95.0
36761,2023-03-12 17:00:00,2024-07-17 00:00:00,3.1,244.93,188.0,96.0
36762,2023-03-12 18:00:00,2024-07-17 00:00:00,3.1,261.71,232.0,96.0
36763,2023-03-12 19:00:00,2024-07-17 00:00:00,3.1,262.04,233.0,96.0
36764,2023-03-12 20:00:00,2024-07-17 00:00:00,3.1,265.53,244.0,96.0
36765,2023-03-12 21:00:00,2024-07-17 00:00:00,3.1,267.93,252.0,96.0
36766,2023-03-12 22:00:00,2024-07-17 00:00:00,3.1,275.44,268.0,92.0
36767,2023-03-12 23:00:00,2024-07-17 00:00:00,3.1,287.66,269.0,77.0
