UTC time,nat_gas,hydro
2023-02-26 00:00:00,170.0,48.0
2023-02-26 01:00:00,171.0,48.0
2023-02-26 02:00:00,171.0,48.0
2023-02-26 03:00:00,178.0,48.0
2023-02-26 04:00:00,170.0,48.0
2023-02-26 05:00:00,177.0,48.0
2023-02-26 06:00:00,175.0,48.0
2023-02-26 07:00:00,177.0,47.0
2023-02-26 08:00:00,170.0,47.0
2023-02-26 09:00:00,170.0,47.0
2023-02-26 10:00:00,170.0,47.0
2023-02-26 11:00:00,170.0,48.0
2023-02-26 12:00:00,170.0,47.0
2023-02-26 13:00:00,170.0,48.0
2023-02-26 14:00:00,170.0,48.0
2023-02-26 15:00:00,170.0,48.0
2023-02-26 16:00:00,168.0,48.0
2023-02-26 17:00:00,170.0,48.0
2023-02-26 18:00:00,168.0,48.0
2023-02-26 19:00:00,171.0,48.0
2023-02-26 20:00:00,169.0,48.0
2023-02-26 21:00:00,171.0,48.0
2023-02-26 22:00:00,169.0,48.0
2023-02-26 23:00:00,168.0,48.0
