UTC time,nat_gas,hydro
2023-06-25 00:00:00,164.0,99.0
2023-06-25 01:00:00,169.0,99.0
2023-06-25 02:00:00,202.0,99.0
2023-06-25 03:00:00,235.0,98.0
2023-06-25 04:00:00,234.0,98.0
2023-06-25 05:00:00,232.0,98.0
2023-06-25 06:00:00,232.0,99.0
2023-06-25 07:00:00,232.0,98.0
2023-06-25 08:00:00,215.0,99.0
2023-06-25 09:00:00,183.0,99.0
2023-06-25 10:00:00,172.0,98.0
2023-06-25 11:00:00,161.0,99.0
2023-06-25 12:00:00,166.0,99.0
2023-06-25 13:00:00,174.0,99.0
2023-06-25 14:00:00,174.0,98.0
2023-06-25 15:00:00,164.0,99.0
2023-06-25 16:00:00,164.0,99.0
2023-06-25 17:00:00,172.0,99.0
2023-06-25 18:00:00,176.0,99.0
2023-06-25 19:00:00,181.0,98.0
2023-06-25 20:00:00,164.0,98.0
2023-06-25 21:00:00,163.0,99.0
2023-06-25 22:00:00,170.0,99.0
2023-06-25 23:00:00,171.0,98.0
