UTC time,nat_gas,hydro
2023-05-24 00:00:00,163.0,98.0
2023-05-24 01:00:00,163.0,99.0
2023-05-24 02:00:00,163.0,99.0
2023-05-24 03:00:00,188.0,99.0
2023-05-24 04:00:00,209.0,99.0
2023-05-24 05:00:00,195.0,98.0
2023-05-24 06:00:00,168.0,99.0
2023-05-24 07:00:00,167.0,99.0
2023-05-24 08:00:00,181.0,99.0
2023-05-24 09:00:00,162.0,99.0
2023-05-24 10:00:00,162.0,99.0
2023-05-24 11:00:00,170.0,99.0
2023-05-24 12:00:00,193.0,99.0
2023-05-24 13:00:00,238.0,98.0
2023-05-24 14:00:00,215.0,99.0
2023-05-24 15:00:00,164.0,98.0
2023-05-24 16:00:00,162.0,99.0
2023-05-24 17:00:00,163.0,99.0
2023-05-24 18:00:00,163.0,98.0
2023-05-24 19:00:00,163.0,98.0
2023-05-24 20:00:00,163.0,99.0
2023-05-24 21:00:00,163.0,98.0
2023-05-24 22:00:00,163.0,99.0
2023-05-24 23:00:00,163.0,99.0
