UTC time,nat_gas,hydro
2023-12-01 00:00:00,342.0,11.0
2023-12-01 01:00:00,386.0,11.0
2023-12-01 02:00:00,372.0,11.0
2023-12-01 03:00:00,282.0,11.0
2023-12-01 04:00:00,282.0,11.0
2023-12-01 05:00:00,282.0,11.0
2023-12-01 06:00:00,283.0,11.0
2023-12-01 07:00:00,279.0,11.0
2023-12-01 08:00:00,257.0,11.0
2023-12-01 09:00:00,232.0,11.0
2023-12-01 10:00:00,226.0,2.0
2023-12-01 11:00:00,214.0,1.0
2023-12-01 12:00:00,235.0,2.0
2023-12-01 13:00:00,228.0,11.0
2023-12-01 14:00:00,272.0,11.0
2023-12-01 15:00:00,288.0,11.0
2023-12-01 16:00:00,283.0,11.0
2023-12-01 17:00:00,286.0,11.0
2023-12-01 18:00:00,286.0,10.0
2023-12-01 19:00:00,285.0,10.0
2023-12-01 20:00:00,236.0,10.0
2023-12-01 21:00:00,232.0,10.0
2023-12-01 22:00:00,214.0,11.0
2023-12-01 23:00:00,227.0,11.0
