UTC time,nat_gas,hydro
2023-06-20 00:00:00,210.0,99.0
2023-06-20 01:00:00,183.0,99.0
2023-06-20 02:00:00,187.0,98.0
2023-06-20 03:00:00,179.0,99.0
2023-06-20 04:00:00,177.0,98.0
2023-06-20 05:00:00,212.0,98.0
2023-06-20 06:00:00,206.0,98.0
2023-06-20 07:00:00,173.0,98.0
2023-06-20 08:00:00,168.0,98.0
2023-06-20 09:00:00,166.0,98.0
2023-06-20 10:00:00,168.0,99.0
2023-06-20 11:00:00,168.0,98.0
2023-06-20 12:00:00,168.0,99.0
2023-06-20 13:00:00,192.0,98.0
2023-06-20 14:00:00,220.0,98.0
2023-06-20 15:00:00,211.0,98.0
2023-06-20 16:00:00,212.0,98.0
2023-06-20 17:00:00,211.0,98.0
2023-06-20 18:00:00,211.0,98.0
2023-06-20 19:00:00,210.0,98.0
2023-06-20 20:00:00,210.0,98.0
2023-06-20 21:00:00,209.0,98.0
2023-06-20 22:00:00,209.0,98.0
2023-06-20 23:00:00,208.0,98.0
