UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_hydro_production_forecast
2023-03-04 00:00:00,2024-07-17 00:00:00,3.1,4.725640452391226,279.8909794919607,276.46798723919414,341.2786584376772,3.2013494006961354,118.69822,47.05188
2023-03-04 01:00:00,2024-07-17 00:00:00,3.1,2.642215688565092,277.2327596032269,275.542164811489,64.46617300068247,1.35026899837316,115.11905,48.20703
2023-03-04 02:00:00,2024-07-17 00:00:00,3.1,2.642215688565092,277.2327596032269,275.542164811489,64.46617300068247,1.35026899837316,113.24764,47.7158
2023-03-04 03:00:00,2024-07-17 00:00:00,3.1,2.642215688565092,277.2327596032269,275.542164811489,64.46617300068247,1.35026899837316,115.1355,47.73598
2023-03-04 04:00:00,2024-07-17 00:00:00,3.1,2.595911433086507,276.1985677309989,274.9867090446044,32.23099304268636,2.422659960471741,116.11077,47.70742
2023-03-04 05:00:00,2024-07-17 00:00:00,3.1,2.595911433086507,276.1985677309989,274.9867090446044,32.23099304268636,2.422659960471741,122.49418,47.64624
2023-03-04 06:00:00,2024-07-17 00:00:00,3.1,2.595911433086507,276.1985677309989,274.9867090446044,32.23099304268636,2.422659960471741,131.33491,47.28953
2023-03-04 07:00:00,2024-07-17 00:00:00,3.1,3.9762336717135214,276.30682981880443,275.20386152893553,0.0,1.1128062956381737,129.20414,46.80127
2023-03-04 08:00:00,2024-07-17 00:00:00,3.1,3.9762336717135214,276.30682981880443,275.20386152893553,0.0,1.1128062956381737,134.26221,47.4881
2023-03-04 09:00:00,2024-07-17 00:00:00,3.1,3.9762336717135214,276.30682981880443,275.20386152893553,0.0,1.1128062956381737,140.36244,48.54136
2023-03-04 10:00:00,2024-07-17 00:00:00,3.1,5.380406765586029,276.6283568179063,275.7208049423257,0.0,4.260459693440742,141.23367,46.58268
2023-03-04 11:00:00,2024-07-17 00:00:00,3.1,5.380406765586029,276.6283568179063,275.7208049423257,0.0,4.260459693440742,148.62287,44.97076
2023-03-04 12:00:00,2024-07-17 00:00:00,3.1,5.380406765586029,276.6283568179063,275.7208049423257,0.0,4.260459693440742,159.44726,44.5321
2023-03-04 13:00:00,2024-07-17 00:00:00,3.1,3.3513518072159685,276.1242300085258,275.2124146911396,0.8980494188030271,4.434667433253658,160.88011,44.89579
