UTC time,nat_gas,hydro
2023-01-05 00:00:00,173.0,1.0
2023-01-05 01:00:00,172.0,2.0
2023-01-05 02:00:00,172.0,13.0
2023-01-05 03:00:00,174.0,13.0
2023-01-05 04:00:00,175.0,13.0
2023-01-05 05:00:00,175.0,13.0
2023-01-05 06:00:00,174.0,1.0
2023-01-05 07:00:00,172.0,1.0
2023-01-05 08:00:00,172.0,1.0
2023-01-05 09:00:00,185.0,1.0
2023-01-05 10:00:00,181.0,1.0
2023-01-05 11:00:00,191.0,1.0
2023-01-05 12:00:00,180.0,1.0
2023-01-05 13:00:00,191.0,2.0
2023-01-05 14:00:00,218.0,13.0
2023-01-05 15:00:00,227.0,13.0
2023-01-05 16:00:00,241.0,13.0
2023-01-05 17:00:00,237.0,13.0
2023-01-05 18:00:00,232.0,1.0
2023-01-05 19:00:00,229.0,1.0
2023-01-05 20:00:00,213.0,1.0
2023-01-05 21:00:00,232.0,1.0
2023-01-05 22:00:00,221.0,1.0
2023-01-05 23:00:00,221.0,1.0
