UTC time,nat_gas,hydro
2023-02-07 00:00:00,169.0,65.0
2023-02-07 01:00:00,206.0,65.0
2023-02-07 02:00:00,282.0,65.0
2023-02-07 03:00:00,347.0,65.0
2023-02-07 04:00:00,342.0,65.0
2023-02-07 05:00:00,327.0,65.0
2023-02-07 06:00:00,244.0,65.0
2023-02-07 07:00:00,219.0,65.0
2023-02-07 08:00:00,224.0,65.0
2023-02-07 09:00:00,230.0,65.0
2023-02-07 10:00:00,217.0,65.0
2023-02-07 11:00:00,225.0,65.0
2023-02-07 12:00:00,232.0,65.0
2023-02-07 13:00:00,230.0,65.0
2023-02-07 14:00:00,235.0,65.0
2023-02-07 15:00:00,299.0,65.0
2023-02-07 16:00:00,263.0,64.0
2023-02-07 17:00:00,188.0,62.0
2023-02-07 18:00:00,198.0,62.0
2023-02-07 19:00:00,193.0,62.0
2023-02-07 20:00:00,174.0,62.0
2023-02-07 21:00:00,181.0,62.0
2023-02-07 22:00:00,195.0,62.0
2023-02-07 23:00:00,197.0,62.0
