UTC time,nat_gas,hydro
2023-09-26 00:00:00,178.0,48.0
2023-09-26 01:00:00,217.0,48.0
2023-09-26 02:00:00,296.0,48.0
2023-09-26 03:00:00,272.0,48.0
2023-09-26 04:00:00,222.0,48.0
2023-09-26 05:00:00,251.0,48.0
2023-09-26 06:00:00,258.0,48.0
2023-09-26 07:00:00,213.0,48.0
2023-09-26 08:00:00,212.0,48.0
2023-09-26 09:00:00,225.0,48.0
2023-09-26 10:00:00,201.0,48.0
2023-09-26 11:00:00,216.0,44.0
2023-09-26 12:00:00,218.0,48.0
2023-09-26 13:00:00,236.0,48.0
2023-09-26 14:00:00,237.0,48.0
2023-09-26 15:00:00,219.0,48.0
2023-09-26 16:00:00,212.0,48.0
2023-09-26 17:00:00,203.0,44.0
2023-09-26 18:00:00,185.0,46.0
2023-09-26 19:00:00,164.0,53.0
2023-09-26 20:00:00,166.0,53.0
2023-09-26 21:00:00,163.0,62.0
2023-09-26 22:00:00,161.0,62.0
2023-09-26 23:00:00,176.0,47.0
