Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
39528,2023-07-06 00:00:00,2024-07-17 00:00:00,3.1,274.21,229.0,80.0
39529,2023-07-06 01:00:00,2024-07-17 00:00:00,3.1,271.99,222.0,80.0
39530,2023-07-06 02:00:00,2024-07-17 00:00:00,3.1,283.95,264.0,80.0
39531,2023-07-06 03:00:00,2024-07-17 00:00:00,3.1,297.83,326.0,79.0
39532,2023-07-06 04:00:00,2024-07-17 00:00:00,3.1,305.41,331.0,70.0
39533,2023-07-06 05:00:00,2024-07-17 00:00:00,3.1,306.81,335.0,69.0
39534,2023-07-06 06:00:00,2024-07-17 00:00:00,3.1,302.18,303.0,68.0
39535,2023-07-06 07:00:00,2024-07-17 00:00:00,3.1,286.02,235.0,69.0
39536,2023-07-06 08:00:00,2024-07-17 00:00:00,3.1,291.55,249.0,67.0
39537,2023-07-06 09:00:00,2024-07-17 00:00:00,3.1,280.83,211.0,67.0
39538,2023-07-06 10:00:00,2024-07-17 00:00:00,3.1,276.45,198.0,67.0
39539,2023-07-06 11:00:00,2024-07-17 00:00:00,3.1,276.8,199.0,67.0
39540,2023-07-06 12:00:00,2024-07-17 00:00:00,3.1,279.85,208.0,67.0
39541,2023-07-06 13:00:00,2024-07-17 00:00:00,3.1,284.81,224.0,67.0
39542,2023-07-06 14:00:00,2024-07-17 00:00:00,3.1,283.62,220.0,67.0
39543,2023-07-06 15:00:00,2024-07-17 00:00:00,3.1,276.45,198.0,67.0
39544,2023-07-06 16:00:00,2024-07-17 00:00:00,3.1,287.64,234.0,67.0
39545,2023-07-06 17:00:00,2024-07-17 00:00:00,3.1,289.25,240.0,67.0
39546,2023-07-06 18:00:00,2024-07-17 00:00:00,3.1,279.89,205.0,66.0
39547,2023-07-06 19:00:00,2024-07-17 00:00:00,3.1,280.88,208.0,66.0
39548,2023-07-06 20:00:00,2024-07-17 00:00:00,3.1,282.09,215.0,67.0
39549,2023-07-06 21:00:00,2024-07-17 00:00:00,3.1,281.84,211.0,66.0
39550,2023-07-06 22:00:00,2024-07-17 00:00:00,3.1,268.12,200.0,76.0
39551,2023-07-06 23:00:00,2024-07-17 00:00:00,3.1,264.29,195.0,78.0
