UTC time,nat_gas,hydro
2023-03-04 00:00:00,78.0,48.0
2023-03-04 01:00:00,88.0,48.0
2023-03-04 02:00:00,106.0,48.0
2023-03-04 03:00:00,106.0,48.0
2023-03-04 04:00:00,107.0,48.0
2023-03-04 05:00:00,106.0,48.0
2023-03-04 06:00:00,106.0,48.0
2023-03-04 07:00:00,112.0,48.0
2023-03-04 08:00:00,104.0,48.0
2023-03-04 09:00:00,108.0,48.0
2023-03-04 10:00:00,108.0,48.0
2023-03-04 11:00:00,112.0,48.0
2023-03-04 12:00:00,112.0,48.0
2023-03-04 13:00:00,99.0,48.0
2023-03-04 14:00:00,105.0,48.0
2023-03-04 15:00:00,107.0,48.0
2023-03-04 16:00:00,80.0,48.0
2023-03-04 17:00:00,79.0,48.0
2023-03-04 18:00:00,117.0,48.0
2023-03-04 19:00:00,141.0,48.0
2023-03-04 20:00:00,167.0,48.0
2023-03-04 21:00:00,169.0,48.0
2023-03-04 22:00:00,169.0,48.0
2023-03-04 23:00:00,171.0,48.0
