,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
0,2023-08-31 00:00:00,2023-09-03 15:38:40,3.0,318.61,248.0,40.0
1,2023-08-31 01:00:00,2023-09-03 15:38:40,3.0,320.42,265.0,41.0
2,2023-08-31 02:00:00,2023-09-03 15:38:40,3.0,326.78,310.0,41.0
3,2023-08-31 03:00:00,2023-09-03 15:38:40,3.0,328.63,286.0,36.0
4,2023-08-31 04:00:00,2023-09-03 15:38:40,3.0,320.67,234.0,36.0
5,2023-08-31 05:00:00,2023-09-03 15:38:40,3.0,323.93,225.0,32.0
6,2023-08-31 06:00:00,2023-09-03 15:38:40,3.0,325.37,226.0,31.0
7,2023-08-31 07:00:00,2023-09-03 15:38:40,3.0,319.02,194.0,31.0
8,2023-08-31 08:00:00,2023-09-03 15:38:40,3.0,320.56,201.0,31.0
9,2023-08-31 09:00:00,2023-09-03 15:38:40,3.0,321.1,197.0,30.0
10,2023-08-31 10:00:00,2023-09-03 15:38:40,3.0,322.16,202.0,30.0
11,2023-08-31 11:00:00,2023-09-03 15:38:40,3.0,321.19,204.0,31.0
12,2023-08-31 12:00:00,2023-09-03 15:38:40,3.0,323.56,209.0,30.0
13,2023-08-31 13:00:00,2023-09-03 15:38:40,3.0,326.3,224.0,30.0
14,2023-08-31 14:00:00,2023-09-03 15:38:40,3.0,326.13,223.0,30.0
15,2023-08-31 15:00:00,2023-09-03 15:38:40,3.0,323.36,208.0,30.0
16,2023-08-31 16:00:00,2023-09-03 15:38:40,3.0,316.12,176.0,30.0
17,2023-08-31 17:00:00,2023-09-03 15:38:40,3.0,313.22,171.0,31.0
18,2023-08-31 18:00:00,2023-09-03 15:38:40,3.0,312.07,167.0,31.0
19,2023-08-31 19:00:00,2023-09-03 15:38:40,3.0,314.05,174.0,31.0
20,2023-08-31 20:00:00,2023-09-03 15:38:40,3.0,307.05,200.0,41.0
21,2023-08-31 21:00:00,2023-09-03 15:38:40,3.0,302.73,216.0,48.0
22,2023-08-31 22:00:00,2023-09-03 15:38:40,3.0,296.72,247.0,61.0
23,2023-08-31 23:00:00,2023-09-03 15:38:40,3.0,301.9,297.0,67.0
