UTC time,nat_gas,hydro
2023-04-23 00:00:00,39.0,98.0
2023-04-23 01:00:00,49.0,98.0
2023-04-23 02:00:00,116.0,98.0
2023-04-23 03:00:00,136.0,98.0
2023-04-23 04:00:00,136.0,98.0
2023-04-23 05:00:00,131.0,98.0
2023-04-23 06:00:00,110.0,98.0
2023-04-23 07:00:00,86.0,98.0
2023-04-23 08:00:00,120.0,98.0
2023-04-23 09:00:00,108.0,98.0
2023-04-23 10:00:00,132.0,98.0
2023-04-23 11:00:00,69.0,98.0
2023-04-23 12:00:00,107.0,98.0
2023-04-23 13:00:00,130.0,98.0
2023-04-23 14:00:00,129.0,98.0
2023-04-23 15:00:00,54.0,98.0
2023-04-23 16:00:00,80.0,98.0
2023-04-23 17:00:00,108.0,98.0
2023-04-23 18:00:00,110.0,97.0
2023-04-23 19:00:00,72.0,97.0
2023-04-23 20:00:00,45.0,97.0
2023-04-23 21:00:00,39.0,97.0
2023-04-23 22:00:00,39.0,97.0
2023-04-23 23:00:00,39.0,97.0
