UTC time,nat_gas,hydro
2023-02-04 00:00:00,220.0,65.0
2023-02-04 01:00:00,224.0,65.0
2023-02-04 02:00:00,238.0,65.0
2023-02-04 03:00:00,238.0,65.0
2023-02-04 04:00:00,238.0,65.0
2023-02-04 05:00:00,238.0,65.0
2023-02-04 06:00:00,238.0,65.0
2023-02-04 07:00:00,238.0,65.0
2023-02-04 08:00:00,241.0,65.0
2023-02-04 09:00:00,237.0,65.0
2023-02-04 10:00:00,241.0,65.0
2023-02-04 11:00:00,240.0,65.0
2023-02-04 12:00:00,241.0,65.0
2023-02-04 13:00:00,240.0,65.0
2023-02-04 14:00:00,234.0,65.0
2023-02-04 15:00:00,240.0,65.0
2023-02-04 16:00:00,206.0,65.0
2023-02-04 17:00:00,188.0,65.0
2023-02-04 18:00:00,221.0,65.0
2023-02-04 19:00:00,230.0,65.0
2023-02-04 20:00:00,212.0,65.0
2023-02-04 21:00:00,177.0,65.0
2023-02-04 22:00:00,194.0,65.0
2023-02-04 23:00:00,240.0,65.0
