Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
39048,2023-06-16 00:00:00,2024-07-17 00:00:00,3.1,326.9,182.0,98.0
39049,2023-06-16 01:00:00,2024-07-17 00:00:00,3.1,313.92,163.0,99.0
39050,2023-06-16 02:00:00,2024-07-17 00:00:00,3.1,322.85,177.0,99.0
39051,2023-06-16 03:00:00,2024-07-17 00:00:00,3.1,342.68,212.0,98.0
39052,2023-06-16 04:00:00,2024-07-17 00:00:00,3.1,350.77,230.0,98.0
39053,2023-06-16 05:00:00,2024-07-17 00:00:00,3.1,342.21,211.0,98.0
39054,2023-06-16 06:00:00,2024-07-17 00:00:00,3.1,340.27,207.0,98.0
39055,2023-06-16 07:00:00,2024-07-17 00:00:00,3.1,340.76,208.0,98.0
39056,2023-06-16 08:00:00,2024-07-17 00:00:00,3.1,337.77,202.0,98.0
39057,2023-06-16 09:00:00,2024-07-17 00:00:00,3.1,332.52,192.0,98.0
39058,2023-06-16 10:00:00,2024-07-17 00:00:00,3.1,333.08,195.0,99.0
39059,2023-06-16 11:00:00,2024-07-17 00:00:00,3.1,333.6,194.0,98.0
39060,2023-06-16 12:00:00,2024-07-17 00:00:00,3.1,344.1,215.0,98.0
39061,2023-06-16 13:00:00,2024-07-17 00:00:00,3.1,347.29,222.0,98.0
39062,2023-06-16 14:00:00,2024-07-17 00:00:00,3.1,341.24,209.0,98.0
39063,2023-06-16 15:00:00,2024-07-17 00:00:00,3.1,386.66,186.0,53.0
39064,2023-06-16 16:00:00,2024-07-17 00:00:00,3.1,388.87,184.0,51.0
39065,2023-06-16 17:00:00,2024-07-17 00:00:00,3.1,389.3,185.0,51.0
39066,2023-06-16 18:00:00,2024-07-17 00:00:00,3.1,385.1,179.0,52.0
39067,2023-06-16 19:00:00,2024-07-17 00:00:00,3.1,332.46,186.0,95.0
39068,2023-06-16 20:00:00,2024-07-17 00:00:00,3.1,326.32,181.0,98.0
39069,2023-06-16 21:00:00,2024-07-17 00:00:00,3.1,333.6,194.0,98.0
39070,2023-06-16 22:00:00,2024-07-17 00:00:00,3.1,338.78,204.0,98.0
39071,2023-06-16 23:00:00,2024-07-17 00:00:00,3.1,338.78,204.0,98.0
