UTC time,forecasted_avg_carbon_intensity
2023-08-06T00:00:00.000000000,353.26007
2023-08-06T01:00:00.000000000,355.40092
2023-08-06T02:00:00.000000000,359.04385
2023-08-06T03:00:00.000000000,365.55311
2023-08-06T04:00:00.000000000,369.17361
2023-08-06T05:00:00.000000000,368.57692
2023-08-06T06:00:00.000000000,366.22827
2023-08-06T07:00:00.000000000,368.29264
2023-08-06T08:00:00.000000000,370.68291
2023-08-06T09:00:00.000000000,367.45772
2023-08-06T10:00:00.000000000,364.62387
2023-08-06T11:00:00.000000000,361.56546
2023-08-06T12:00:00.000000000,366.46098
2023-08-06T13:00:00.000000000,366.78001
2023-08-06T14:00:00.000000000,366.66917
2023-08-06T15:00:00.000000000,367.66695
2023-08-06T16:00:00.000000000,369.23491
2023-08-06T17:00:00.000000000,372.42078
2023-08-06T18:00:00.000000000,371.22155
2023-08-06T19:00:00.000000000,367.18289
2023-08-06T20:00:00.000000000,368.07945
2023-08-06T21:00:00.000000000,364.359
2023-08-06T22:00:00.000000000,363.22242
2023-08-06T23:00:00.000000000,360.81095
2023-08-07T00:00:00.000000000,368.56907
2023-08-07T01:00:00.000000000,367.86844
2023-08-07T02:00:00.000000000,369.35959
2023-08-07T03:00:00.000000000,374.67982
2023-08-07T04:00:00.000000000,378.17811
2023-08-07T05:00:00.000000000,378.78607
2023-08-07T06:00:00.000000000,377.82064
2023-08-07T07:00:00.000000000,382.07919
2023-08-07T08:00:00.000000000,386.44736
2023-08-07T09:00:00.000000000,383.61825
2023-08-07T10:00:00.000000000,381.32717
2023-08-07T11:00:00.000000000,378.42791
2023-08-07T12:00:00.000000000,382.89307
2023-08-07T13:00:00.000000000,381.8803
2023-08-07T14:00:00.000000000,380.55804
2023-08-07T15:00:00.000000000,380.47296
2023-08-07T16:00:00.000000000,381.14587
2023-08-07T17:00:00.000000000,384.26704
2023-08-07T18:00:00.000000000,383.38192
2023-08-07T19:00:00.000000000,380.13966
2023-08-07T20:00:00.000000000,382.2464
2023-08-07T21:00:00.000000000,379.65308
2023-08-07T22:00:00.000000000,379.56564
2023-08-07T23:00:00.000000000,376.43938
2023-08-08T00:00:00.000000000,377.0199
2023-08-08T01:00:00.000000000,375.84122
2023-08-08T02:00:00.000000000,376.8372
2023-08-08T03:00:00.000000000,381.86325
2023-08-08T04:00:00.000000000,385.17647
2023-08-08T05:00:00.000000000,385.74274
2023-08-08T06:00:00.000000000,384.83479
2023-08-08T07:00:00.000000000,389.37526
2023-08-08T08:00:00.000000000,394.17702
2023-08-08T09:00:00.000000000,391.33784
2023-08-08T10:00:00.000000000,389.32194
2023-08-08T11:00:00.000000000,386.56176
2023-08-08T12:00:00.000000000,391.09095
2023-08-08T13:00:00.000000000,389.9447
2023-08-08T14:00:00.000000000,388.38635
2023-08-08T15:00:00.000000000,388.0581
2023-08-08T16:00:00.000000000,388.59554
2023-08-08T17:00:00.000000000,391.72588
2023-08-08T18:00:00.000000000,390.87604
2023-08-08T19:00:00.000000000,387.58997
2023-08-08T20:00:00.000000000,389.81316
2023-08-08T21:00:00.000000000,387.51037
2023-08-08T22:00:00.000000000,387.81235
2023-08-08T23:00:00.000000000,384.58538
2023-08-09T00:00:00.000000000,381.38626
2023-08-09T01:00:00.000000000,379.74557
2023-08-09T02:00:00.000000000,380.35201
2023-08-09T03:00:00.000000000,385.13048
2023-08-09T04:00:00.000000000,388.30308
2023-08-09T05:00:00.000000000,388.98464
2023-08-09T06:00:00.000000000,388.22796
2023-08-09T07:00:00.000000000,393.11189
2023-08-09T08:00:00.000000000,398.26751
2023-08-09T09:00:00.000000000,395.45091
2023-08-09T10:00:00.000000000,393.59676
2023-08-09T11:00:00.000000000,390.91087
2023-08-09T12:00:00.000000000,395.38269
2023-08-09T13:00:00.000000000,394.01555
2023-08-09T14:00:00.000000000,392.2448
2023-08-09T15:00:00.000000000,391.71592
2023-08-09T16:00:00.000000000,392.13131
2023-08-09T17:00:00.000000000,395.27916
2023-08-09T18:00:00.000000000,394.50233
2023-08-09T19:00:00.000000000,391.32895
2023-08-09T20:00:00.000000000,393.76658
2023-08-09T21:00:00.000000000,391.72135
2023-08-09T22:00:00.000000000,392.26411
2023-08-09T23:00:00.000000000,388.94547
