UTC time,nat_gas,hydro
2023-06-28 00:00:00,223.0,99.0
2023-06-28 01:00:00,237.0,99.0
2023-06-28 02:00:00,238.0,99.0
2023-06-28 03:00:00,253.0,99.0
2023-06-28 04:00:00,263.0,99.0
2023-06-28 05:00:00,232.0,99.0
2023-06-28 06:00:00,204.0,99.0
2023-06-28 07:00:00,211.0,99.0
2023-06-28 08:00:00,207.0,99.0
2023-06-28 09:00:00,202.0,99.0
2023-06-28 10:00:00,192.0,99.0
2023-06-28 11:00:00,181.0,99.0
2023-06-28 12:00:00,190.0,99.0
2023-06-28 13:00:00,220.0,99.0
2023-06-28 14:00:00,236.0,99.0
2023-06-28 15:00:00,227.0,99.0
2023-06-28 16:00:00,247.0,99.0
2023-06-28 17:00:00,253.0,99.0
2023-06-28 18:00:00,279.0,99.0
2023-06-28 19:00:00,276.0,99.0
2023-06-28 20:00:00,315.0,99.0
2023-06-28 21:00:00,314.0,99.0
2023-06-28 22:00:00,312.0,99.0
2023-06-28 23:00:00,307.0,99.0
