Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
39168,2023-06-21 00:00:00,2024-07-17 00:00:00,3.1,250.68,208.0,99.0
39169,2023-06-21 01:00:00,2024-07-17 00:00:00,3.1,250.68,208.0,99.0
39170,2023-06-21 02:00:00,2024-07-17 00:00:00,3.1,258.32,229.0,99.0
39171,2023-06-21 03:00:00,2024-07-17 00:00:00,3.1,269.37,265.0,99.0
39172,2023-06-21 04:00:00,2024-07-17 00:00:00,3.1,286.18,338.0,99.0
39173,2023-06-21 05:00:00,2024-07-17 00:00:00,3.1,271.0,271.0,99.0
39174,2023-06-21 06:00:00,2024-07-17 00:00:00,3.1,259.34,232.0,99.0
39175,2023-06-21 07:00:00,2024-07-17 00:00:00,3.1,252.97,214.0,99.0
39176,2023-06-21 08:00:00,2024-07-17 00:00:00,3.1,255.89,222.0,99.0
39177,2023-06-21 09:00:00,2024-07-17 00:00:00,3.1,251.84,211.0,99.0
39178,2023-06-21 10:00:00,2024-07-17 00:00:00,3.1,251.46,210.0,99.0
39179,2023-06-21 11:00:00,2024-07-17 00:00:00,3.1,251.46,210.0,99.0
39180,2023-06-21 12:00:00,2024-07-17 00:00:00,3.1,259.34,232.0,99.0
39181,2023-06-21 13:00:00,2024-07-17 00:00:00,3.1,267.11,257.0,99.0
39182,2023-06-21 14:00:00,2024-07-17 00:00:00,3.1,269.92,267.0,99.0
39183,2023-06-21 15:00:00,2024-07-17 00:00:00,3.1,272.84,278.0,99.0
39184,2023-06-21 16:00:00,2024-07-17 00:00:00,3.1,273.61,281.0,99.0
39185,2023-06-21 17:00:00,2024-07-17 00:00:00,3.1,273.35,280.0,99.0
39186,2023-06-21 18:00:00,2024-07-17 00:00:00,3.1,273.1,279.0,99.0
39187,2023-06-21 19:00:00,2024-07-17 00:00:00,3.1,280.0,308.0,99.0
39188,2023-06-21 20:00:00,2024-07-17 00:00:00,3.1,273.1,279.0,99.0
39189,2023-06-21 21:00:00,2024-07-17 00:00:00,3.1,273.82,279.0,98.0
39190,2023-06-21 22:00:00,2024-07-17 00:00:00,3.1,274.58,282.0,98.0
39191,2023-06-21 23:00:00,2024-07-17 00:00:00,3.1,275.57,286.0,98.0
