UTC time,nat_gas,hydro
2023-01-26 00:00:00,174.0,83.0
2023-01-26 01:00:00,180.0,93.0
2023-01-26 02:00:00,178.0,94.0
2023-01-26 03:00:00,174.0,94.0
2023-01-26 04:00:00,176.0,94.0
2023-01-26 05:00:00,182.0,94.0
2023-01-26 06:00:00,178.0,94.0
2023-01-26 07:00:00,172.0,94.0
2023-01-26 08:00:00,170.0,94.0
2023-01-26 09:00:00,206.0,83.0
2023-01-26 10:00:00,207.0,82.0
2023-01-26 11:00:00,207.0,82.0
2023-01-26 12:00:00,208.0,82.0
2023-01-26 13:00:00,212.0,82.0
2023-01-26 14:00:00,220.0,83.0
2023-01-26 15:00:00,228.0,93.0
2023-01-26 16:00:00,228.0,94.0
2023-01-26 17:00:00,194.0,94.0
2023-01-26 18:00:00,179.0,84.0
2023-01-26 19:00:00,171.0,83.0
2023-01-26 20:00:00,170.0,83.0
2023-01-26 21:00:00,169.0,83.0
2023-01-26 22:00:00,168.0,83.0
2023-01-26 23:00:00,168.0,83.0
