Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
40800,2023-08-28 00:00:00,2024-07-17 00:00:00,3.1,341.73,210.0,98.0
40801,2023-08-28 01:00:00,2024-07-17 00:00:00,3.1,346.28,222.0,99.0
40802,2023-08-28 02:00:00,2024-07-17 00:00:00,3.1,370.17,286.0,99.0
40803,2023-08-28 03:00:00,2024-07-17 00:00:00,3.1,378.07,310.0,98.0
40804,2023-08-28 04:00:00,2024-07-17 00:00:00,3.1,379.7,287.0,89.0
40805,2023-08-28 05:00:00,2024-07-17 00:00:00,3.1,380.43,283.0,87.0
40806,2023-08-28 06:00:00,2024-07-17 00:00:00,3.1,377.21,238.0,76.0
40807,2023-08-28 07:00:00,2024-07-17 00:00:00,3.1,377.73,230.0,73.0
40808,2023-08-28 08:00:00,2024-07-17 00:00:00,3.1,384.55,212.0,62.0
40809,2023-08-28 09:00:00,2024-07-17 00:00:00,3.1,379.3,199.0,62.0
40810,2023-08-28 10:00:00,2024-07-17 00:00:00,3.1,376.7,193.0,62.0
40811,2023-08-28 11:00:00,2024-07-17 00:00:00,3.1,378.53,194.0,61.0
40812,2023-08-28 12:00:00,2024-07-17 00:00:00,3.1,398.98,206.0,50.0
40813,2023-08-28 13:00:00,2024-07-17 00:00:00,3.1,417.24,227.0,42.0
40814,2023-08-28 14:00:00,2024-07-17 00:00:00,3.1,436.1,237.0,31.0
40815,2023-08-28 15:00:00,2024-07-17 00:00:00,3.1,428.89,212.0,32.0
40816,2023-08-28 16:00:00,2024-07-17 00:00:00,3.1,421.54,180.0,31.0
40817,2023-08-28 17:00:00,2024-07-17 00:00:00,3.1,419.53,174.0,31.0
40818,2023-08-28 18:00:00,2024-07-17 00:00:00,3.1,428.0,202.0,31.0
40819,2023-08-28 19:00:00,2024-07-17 00:00:00,3.1,431.04,214.0,31.0
40820,2023-08-28 20:00:00,2024-07-17 00:00:00,3.1,432.9,222.0,31.0
40821,2023-08-28 21:00:00,2024-07-17 00:00:00,3.1,427.27,225.0,35.0
40822,2023-08-28 22:00:00,2024-07-17 00:00:00,3.1,434.38,273.0,37.0
40823,2023-08-28 23:00:00,2024-07-17 00:00:00,3.1,422.16,270.0,46.0
