UTC time,nat_gas,hydro
2024-01-03 00:00:00,321.0,13.0
2024-01-03 01:00:00,329.0,13.0
2024-01-03 02:00:00,335.0,13.0
2024-01-03 03:00:00,336.0,13.0
2024-01-03 04:00:00,334.0,13.0
2024-01-03 05:00:00,283.0,13.0
2024-01-03 06:00:00,283.0,13.0
2024-01-03 07:00:00,246.0,13.0
2024-01-03 08:00:00,237.0,13.0
2024-01-03 09:00:00,237.0,13.0
2024-01-03 10:00:00,234.0,13.0
2024-01-03 11:00:00,237.0,13.0
2024-01-03 12:00:00,236.0,13.0
2024-01-03 13:00:00,234.0,13.0
2024-01-03 14:00:00,251.0,13.0
2024-01-03 15:00:00,276.0,13.0
2024-01-03 16:00:00,284.0,12.0
2024-01-03 17:00:00,274.0,12.0
2024-01-03 18:00:00,296.0,13.0
2024-01-03 19:00:00,316.0,3.0
2024-01-03 20:00:00,321.0,3.0
2024-01-03 21:00:00,336.0,3.0
2024-01-03 22:00:00,297.0,5.0
2024-01-03 23:00:00,285.0,13.0
