Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
43224,2023-12-07 00:00:00,2024-07-17 00:00:00,3.1,476.58,371.0,11.0
43225,2023-12-07 01:00:00,2024-07-17 00:00:00,3.1,476.58,371.0,11.0
43226,2023-12-07 02:00:00,2024-07-17 00:00:00,3.1,476.55,370.0,11.0
43227,2023-12-07 03:00:00,2024-07-17 00:00:00,3.1,473.7,331.0,12.0
43228,2023-12-07 04:00:00,2024-07-17 00:00:00,3.1,470.58,276.0,12.0
43229,2023-12-07 05:00:00,2024-07-17 00:00:00,3.1,468.09,223.0,11.0
43230,2023-12-07 06:00:00,2024-07-17 00:00:00,3.1,467.42,216.0,11.0
43231,2023-12-07 07:00:00,2024-07-17 00:00:00,3.1,467.01,212.0,11.0
43232,2023-12-07 08:00:00,2024-07-17 00:00:00,3.1,465.71,200.0,11.0
43233,2023-12-07 09:00:00,2024-07-17 00:00:00,3.1,466.05,203.0,11.0
43234,2023-12-07 10:00:00,2024-07-17 00:00:00,3.1,466.05,203.0,11.0
43235,2023-12-07 11:00:00,2024-07-17 00:00:00,3.1,463.98,186.0,11.0
43236,2023-12-07 12:00:00,2024-07-17 00:00:00,3.1,463.52,166.0,10.0
43237,2023-12-07 13:00:00,2024-07-17 00:00:00,3.1,465.34,179.0,10.0
43238,2023-12-07 14:00:00,2024-07-17 00:00:00,3.1,467.16,194.0,10.0
43239,2023-12-07 15:00:00,2024-07-17 00:00:00,3.1,469.47,217.0,10.0
43240,2023-12-07 16:00:00,2024-07-17 00:00:00,3.1,475.88,256.0,8.0
43241,2023-12-07 17:00:00,2024-07-17 00:00:00,3.1,490.0,223.0,0.0
43242,2023-12-07 18:00:00,2024-07-17 00:00:00,3.1,490.0,246.0,0.0
43243,2023-12-07 19:00:00,2024-07-17 00:00:00,3.1,490.0,220.0,0.0
43244,2023-12-07 20:00:00,2024-07-17 00:00:00,3.1,490.0,266.0,0.0
43245,2023-12-07 21:00:00,2024-07-17 00:00:00,3.1,480.09,322.0,7.0
43246,2023-12-07 22:00:00,2024-07-17 00:00:00,3.1,424.9,234.0,38.0
43247,2023-12-07 23:00:00,2024-07-17 00:00:00,3.1,488.02,234.0,1.0
