UTC time,nat_gas,hydro
2023-10-28 00:00:00,64.0,32.0
2023-10-28 01:00:00,94.0,32.0
2023-10-28 02:00:00,89.0,32.0
2023-10-28 03:00:00,59.0,33.0
2023-10-28 04:00:00,80.0,36.0
2023-10-28 05:00:00,84.0,38.0
2023-10-28 06:00:00,41.0,38.0
2023-10-28 07:00:00,36.0,38.0
2023-10-28 08:00:00,43.0,36.0
2023-10-28 09:00:00,42.0,35.0
2023-10-28 10:00:00,69.0,35.0
2023-10-28 11:00:00,37.0,38.0
2023-10-28 12:00:00,39.0,32.0
2023-10-28 13:00:00,63.0,32.0
2023-10-28 14:00:00,65.0,32.0
2023-10-28 15:00:00,79.0,32.0
2023-10-28 16:00:00,79.0,32.0
2023-10-28 17:00:00,83.0,32.0
2023-10-28 18:00:00,49.0,32.0
2023-10-28 19:00:00,43.0,32.0
2023-10-28 20:00:00,37.0,32.0
2023-10-28 21:00:00,35.0,32.0
2023-10-28 22:00:00,36.0,32.0
2023-10-28 23:00:00,48.0,32.0
