UTC time,nat_gas,hydro
2023-01-30 00:00:00,209.0,77.0
2023-01-30 01:00:00,242.0,77.0
2023-01-30 02:00:00,310.0,77.0
2023-01-30 03:00:00,340.0,77.0
2023-01-30 04:00:00,339.0,77.0
2023-01-30 05:00:00,249.0,77.0
2023-01-30 06:00:00,238.0,77.0
2023-01-30 07:00:00,238.0,77.0
2023-01-30 08:00:00,238.0,77.0
2023-01-30 09:00:00,238.0,77.0
2023-01-30 10:00:00,238.0,77.0
2023-01-30 11:00:00,239.0,77.0
2023-01-30 12:00:00,239.0,82.0
2023-01-30 13:00:00,239.0,82.0
2023-01-30 14:00:00,280.0,82.0
2023-01-30 15:00:00,345.0,83.0
2023-01-30 16:00:00,343.0,93.0
2023-01-30 17:00:00,342.0,94.0
2023-01-30 18:00:00,251.0,94.0
2023-01-30 19:00:00,240.0,84.0
2023-01-30 20:00:00,220.0,82.0
2023-01-30 21:00:00,219.0,82.0
2023-01-30 22:00:00,237.0,82.0
2023-01-30 23:00:00,239.0,82.0
