UTC time,nat_gas,hydro
2023-06-18 00:00:00,164.0,98.0
2023-06-18 01:00:00,168.0,98.0
2023-06-18 02:00:00,192.0,98.0
2023-06-18 03:00:00,265.0,98.0
2023-06-18 04:00:00,300.0,98.0
2023-06-18 05:00:00,220.0,98.0
2023-06-18 06:00:00,214.0,98.0
2023-06-18 07:00:00,219.0,98.0
2023-06-18 08:00:00,210.0,98.0
2023-06-18 09:00:00,200.0,98.0
2023-06-18 10:00:00,183.0,98.0
2023-06-18 11:00:00,182.0,98.0
2023-06-18 12:00:00,173.0,98.0
2023-06-18 13:00:00,178.0,98.0
2023-06-18 14:00:00,172.0,98.0
2023-06-18 15:00:00,166.0,98.0
2023-06-18 16:00:00,162.0,98.0
2023-06-18 17:00:00,161.0,98.0
2023-06-18 18:00:00,163.0,98.0
2023-06-18 19:00:00,163.0,98.0
2023-06-18 20:00:00,163.0,98.0
2023-06-18 21:00:00,164.0,98.0
2023-06-18 22:00:00,163.0,98.0
2023-06-18 23:00:00,164.0,98.0
