Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
37320,2023-04-05 00:00:00,2024-07-17 00:00:00,3.1,202.29,117.0,97.0
37321,2023-04-05 01:00:00,2024-07-17 00:00:00,3.1,229.25,158.0,97.0
37322,2023-04-05 02:00:00,2024-07-17 00:00:00,3.1,248.34,198.0,97.0
37323,2023-04-05 03:00:00,2024-07-17 00:00:00,3.1,247.51,196.0,97.0
37324,2023-04-05 04:00:00,2024-07-17 00:00:00,3.1,246.67,194.0,97.0
37325,2023-04-05 05:00:00,2024-07-17 00:00:00,3.1,247.09,195.0,97.0
37326,2023-04-05 06:00:00,2024-07-17 00:00:00,3.1,246.24,193.0,97.0
37327,2023-04-05 07:00:00,2024-07-17 00:00:00,3.1,195.78,109.0,97.0
37328,2023-04-05 08:00:00,2024-07-17 00:00:00,3.1,194.93,108.0,97.0
37329,2023-04-05 09:00:00,2024-07-17 00:00:00,3.1,181.11,93.0,97.0
37330,2023-04-05 10:00:00,2024-07-17 00:00:00,3.1,167.23,80.0,97.0
37331,2023-04-05 11:00:00,2024-07-17 00:00:00,3.1,173.88,86.0,97.0
37332,2023-04-05 12:00:00,2024-07-17 00:00:00,3.1,206.12,122.0,97.0
37333,2023-04-05 13:00:00,2024-07-17 00:00:00,3.1,233.54,166.0,97.0
37334,2023-04-05 14:00:00,2024-07-17 00:00:00,3.1,254.6,214.0,97.0
37335,2023-04-05 15:00:00,2024-07-17 00:00:00,3.1,264.75,244.0,97.0
37336,2023-04-05 16:00:00,2024-07-17 00:00:00,3.1,259.23,227.0,97.0
37337,2023-04-05 17:00:00,2024-07-17 00:00:00,3.1,253.03,212.0,98.0
37338,2023-04-05 18:00:00,2024-07-17 00:00:00,3.1,242.32,186.0,98.0
37339,2023-04-05 19:00:00,2024-07-17 00:00:00,3.1,251.11,207.0,98.0
37340,2023-04-05 20:00:00,2024-07-17 00:00:00,3.1,238.15,177.0,98.0
37341,2023-04-05 21:00:00,2024-07-17 00:00:00,3.1,231.6,164.0,98.0
37342,2023-04-05 22:00:00,2024-07-17 00:00:00,3.1,232.13,165.0,98.0
37343,2023-04-05 23:00:00,2024-07-17 00:00:00,3.1,233.02,165.0,97.0
