UTC time,nat_gas,hydro
2023-11-27 00:00:00,236.0,11.0
2023-11-27 01:00:00,238.0,11.0
2023-11-27 02:00:00,237.0,11.0
2023-11-27 03:00:00,285.0,11.0
2023-11-27 04:00:00,287.0,11.0
2023-11-27 05:00:00,288.0,11.0
2023-11-27 06:00:00,280.0,11.0
2023-11-27 07:00:00,265.0,11.0
2023-11-27 08:00:00,273.0,11.0
2023-11-27 09:00:00,237.0,12.0
2023-11-27 10:00:00,237.0,12.0
2023-11-27 11:00:00,231.0,12.0
2023-11-27 12:00:00,236.0,12.0
2023-11-27 13:00:00,235.0,12.0
2023-11-27 14:00:00,236.0,12.0
2023-11-27 15:00:00,259.0,11.0
2023-11-27 16:00:00,260.0,11.0
2023-11-27 17:00:00,233.0,11.0
2023-11-27 18:00:00,233.0,11.0
2023-11-27 19:00:00,235.0,11.0
2023-11-27 20:00:00,227.0,11.0
2023-11-27 21:00:00,225.0,11.0
2023-11-27 22:00:00,211.0,1.0
2023-11-27 23:00:00,218.0,2.0
