UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-01-01 00:00:00,2024-07-17 00:00:00,3.1,3.155709682270316,280.1415039624124,276.08119202174987,199.7323184062328,0.1743923855384812,25712.26379,21758.18082,11130.74763,1120.20722,171.33657,7054.2206,1195.45711
2023-01-01 01:00:00,2024-07-17 00:00:00,3.1,3.282305381935312,279.0453506698476,275.8794259952601,0.0144664751724576,0.0743600646542787,25581.51881,21241.84091,11123.14897,1178.15025,184.21937,6911.77352,1182.35814
2023-01-01 02:00:00,2024-07-17 00:00:00,3.1,3.282305381935312,279.0453506698476,275.8794259952601,0.0144664751724576,0.0743600646542787,25107.51689,20809.36026,11116.82419,1198.09039,190.04601,6769.1312,1189.45117
2023-01-01 03:00:00,2024-07-17 00:00:00,3.1,3.282305381935312,279.0453506698476,275.8794259952601,0.0144664751724576,0.0743600646542787,24603.96529,20354.40311,11122.11028,1100.21472,191.80878,6685.71373,1199.10528
2023-01-01 04:00:00,2024-07-17 00:00:00,3.1,3.430579741719556,278.40281218548984,275.7296018895499,0.0072483123541197,0.175433812506942,23812.50284,19878.88933,11134.57231,988.69867,195.27113,6608.13242,1190.61352
2023-01-01 05:00:00,2024-07-17 00:00:00,3.1,3.430579741719556,278.40281218548984,275.7296018895499,0.0072483123541197,0.175433812506942,22733.93106,19516.03851,11149.18262,877.71309,195.50619,6566.10058,1182.60422
2023-01-01 06:00:00,2024-07-17 00:00:00,3.1,3.430579741719556,278.40281218548984,275.7296018895499,0.0072483123541197,0.175433812506942,21801.72888,19073.66595,11157.66255,771.13462,204.28812,6554.69054,1179.5022
2023-01-01 07:00:00,2024-07-17 00:00:00,3.1,3.3864424140121048,277.9065626878983,275.5707372167668,0.0,0.1117314812423714,20889.73079,18380.06844,11158.08794,806.57086,200.38863,6492.564,1176.14086
2023-01-01 08:00:00,2024-07-17 00:00:00,3.1,3.3864424140121048,277.9065626878983,275.5707372167668,0.0,0.1117314812423714,20428.84275,17749.44822,11146.03262,873.38647,201.08486,6402.38953,1164.38747
2023-01-01 09:00:00,2024-07-17 00:00:00,3.1,3.3864424140121048,277.9065626878983,275.5707372167668,0.0,0.1117314812423714,20192.82087,17538.74686,11139.82714,962.54565,213.16031,6320.22656,1171.33673
2023-01-01 10:00:00,2024-07-17 00:00:00,3.1,3.331150813572825,277.6343821574722,275.5628483060615,0.0,0.2511775307488652,20388.18243,17450.55544,11138.92072,1057.61958,211.8524,6233.38287,1176.1235
2023-01-01 11:00:00,2024-07-17 00:00:00,3.1,3.331150813572825,277.6343821574722,275.5628483060615,0.0,0.2511775307488652,20973.4538,17610.1604,11135.14978,1113.99298,198.01715,6150.76022,1180.95492
2023-01-01 12:00:00,2024-07-17 00:00:00,3.1,3.331150813572825,277.6343821574722,275.5628483060615,0.0,0.2511775307488652,21967.78433,18071.20122,11131.43069,1196.99987,202.3252,6060.20109,1172.96654
2023-01-01 13:00:00,2024-07-17 00:00:00,3.1,3.5451713615545253,278.52583280630927,276.1355321133789,21.415883588641165,0.1863143225570465,22724.59619,18655.57306,11126.38779,1181.1969,211.86524,5946.67398,1160.74308
2023-01-01 14:00:00,2024-07-17 00:00:00,3.1,3.5451713615545253,278.52583280630927,276.1355321133789,21.415883588641165,0.1863143225570465,23378.22131,19344.19711,11132.07602,1094.79297,212.73467,5863.8823,1144.06836
2023-01-01 15:00:00,2024-07-17 00:00:00,3.1,3.5451713615545253,278.52583280630927,276.1355321133789,21.415883588641165,0.1863143225570465,24069.08288,20053.94664,11135.37391,1028.38293,206.52975,5782.84199,1134.01401
