UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-05-20 00:00:00,17039.0,29354.0,8761.0,1386.0,469.0,11535.0,388.0
2023-05-20 01:00:00,17688.0,29138.0,8765.0,1339.0,149.0,10174.0,388.0
2023-05-20 02:00:00,18292.0,28768.0,8767.0,1322.0,7.0,8042.0,386.0
2023-05-20 03:00:00,17044.0,27910.0,8766.0,1319.0,1.0,7458.0,386.0
2023-05-20 04:00:00,15502.0,25817.0,8776.0,1324.0,0.0,7693.0,395.0
2023-05-20 05:00:00,14022.0,23233.0,8787.0,1321.0,0.0,7972.0,401.0
2023-05-20 06:00:00,12758.0,21152.0,8788.0,1321.0,0.0,7705.0,383.0
2023-05-20 07:00:00,12086.0,20218.0,8789.0,1258.0,0.0,7539.0,380.0
2023-05-20 08:00:00,11984.0,20247.0,8794.0,1220.0,0.0,6798.0,380.0
2023-05-20 09:00:00,11874.0,19750.0,8799.0,1218.0,0.0,6704.0,375.0
2023-05-20 10:00:00,11447.0,19417.0,8802.0,1222.0,0.0,7038.0,365.0
2023-05-20 11:00:00,11531.0,20238.0,8804.0,1225.0,3.0,6794.0,373.0
2023-05-20 12:00:00,11933.0,20823.0,8807.0,1222.0,295.0,6354.0,375.0
2023-05-20 13:00:00,12364.0,22022.0,8810.0,1172.0,1214.0,5059.0,378.0
2023-05-20 14:00:00,13432.0,23359.0,8805.0,1131.0,1892.0,4035.0,383.0
2023-05-20 15:00:00,14187.0,23884.0,8805.0,1166.0,2139.0,4079.0,385.0
2023-05-20 16:00:00,14548.0,24605.0,8800.0,1248.0,2314.0,4266.0,382.0
2023-05-20 17:00:00,14558.0,25217.0,8793.0,1247.0,2430.0,4662.0,380.0
2023-05-20 18:00:00,14655.0,25719.0,8792.0,1268.0,2470.0,4673.0,383.0
2023-05-20 19:00:00,15077.0,25858.0,8787.0,1265.0,2461.0,4407.0,386.0
2023-05-20 20:00:00,16017.0,25860.0,8789.0,1259.0,2479.0,4113.0,384.0
2023-05-20 21:00:00,16411.0,26622.0,8784.0,1301.0,2550.0,4054.0,376.0
2023-05-20 22:00:00,16851.0,28053.0,8784.0,1582.0,2414.0,3637.0,375.0
2023-05-20 23:00:00,17736.0,28541.0,8786.0,1735.0,2176.0,3353.0,377.0
