UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-10 00:00:00,2024-07-17 00:00:00,3.1,4.315841469742839,301.20643065255564,287.28043380987503,574.2962934542226,0.3745584033114409,32488.08837,46474.91674,11579.18776,2119.09504,978.08987,4010.8857,663.79248
2023-08-10 01:00:00,2024-07-17 00:00:00,3.1,3.461628506929662,295.9753892165398,287.82930330867873,34.26740367439847,0.2843885839594652,32476.41013,44347.01248,11587.97338,1766.42105,973.33203,4258.83636,663.24037
2023-08-10 02:00:00,2024-07-17 00:00:00,3.1,3.461628506929662,295.9753892165398,287.82930330867873,34.26740367439847,0.2843885839594652,31420.28065,41763.56208,11551.17697,1434.5818,957.66093,4411.48596,675.73371
2023-08-10 03:00:00,2024-07-17 00:00:00,3.1,3.461628506929662,295.9753892165398,287.82930330867873,34.26740367439847,0.2843885839594652,29959.38712,39354.06617,11523.0465,836.29433,915.69671,4571.70669,676.41081
2023-08-10 04:00:00,2024-07-17 00:00:00,3.1,3.319807309137236,294.3706270539069,288.0466148227552,17.133648771572275,0.5303808317946742,28106.78119,36869.90257,11532.29906,384.30581,803.19413,4795.55143,667.61691
2023-08-10 05:00:00,2024-07-17 00:00:00,3.1,3.319807309137236,294.3706270539069,288.0466148227552,17.133648771572275,0.5303808317946742,25499.42028,34704.66581,11522.39317,479.26082,698.78129,4966.14588,672.43393
2023-08-10 06:00:00,2024-07-17 00:00:00,3.1,3.319807309137236,294.3706270539069,288.0466148227552,17.133648771572275,0.5303808317946742,22941.20262,32791.97149,11531.12391,611.91699,549.3012,5020.77925,677.33334
2023-08-10 07:00:00,2024-07-17 00:00:00,3.1,3.21179923603928,293.36412567425833,288.14256320630466,0.0,0.2371427045030566,21076.42273,31719.59251,11535.70407,633.2324,421.69098,5160.63754,680.36436
2023-08-10 08:00:00,2024-07-17 00:00:00,3.1,3.21179923603928,293.36412567425833,288.14256320630466,0.0,0.2371427045030566,19731.40063,30785.475,11537.2116,723.85276,334.77507,5272.64751,681.90392
2023-08-10 09:00:00,2024-07-17 00:00:00,3.1,3.21179923603928,293.36412567425833,288.14256320630466,0.0,0.2371427045030566,19047.14428,29813.88277,11538.6368,573.63884,260.04667,5316.29775,683.50295
2023-08-10 10:00:00,2024-07-17 00:00:00,3.1,3.046686318181627,293.0888936030012,288.35091224135874,3.2635936105991217,0.492193865819945,19219.59465,28864.52422,11541.90078,513.07803,243.87106,5308.35472,678.49232
2023-08-10 11:00:00,2024-07-17 00:00:00,3.1,3.046686318181627,293.0888936030012,288.35091224135874,3.2635936105991217,0.492193865819945,20073.68224,28970.35823,11549.09768,271.22987,253.90426,5369.24278,681.1785
2023-08-10 12:00:00,2024-07-17 00:00:00,3.1,3.046686318181627,293.0888936030012,288.35091224135874,3.2635936105991217,0.492193865819945,21392.10641,29930.57065,11537.48681,122.66884,235.07465,5459.92867,680.84636
2023-08-10 13:00:00,2024-07-17 00:00:00,3.1,4.084171082918786,298.545610516998,288.75591953955995,275.3847362032863,0.2287045720068664,22952.59437,31808.82505,11505.5187,310.70167,238.83875,5623.42554,681.67461
2023-08-10 14:00:00,2024-07-17 00:00:00,3.1,4.084171082918786,298.545610516998,288.75591953955995,275.3847362032863,0.2287045720068664,24834.93453,33759.20606,11482.14754,566.23334,289.29541,5615.08839,674.67226
2023-08-10 15:00:00,2024-07-17 00:00:00,3.1,4.084171082918786,298.545610516998,288.75591953955995,275.3847362032863,0.2287045720068664,26425.31016,35169.88786,11478.49668,910.54656,357.64404,5800.69322,680.05727
2023-08-10 16:00:00,2024-07-17 00:00:00,3.1,4.415375491952038,303.1002771233324,287.5565472298425,489.0256631873368,0.3942039485712251,27591.4065,37235.59901,11484.86339,1272.05727,396.49562,5937.28302,687.93171
2023-08-10 17:00:00,2024-07-17 00:00:00,3.1,4.415375491952038,303.1002771233324,287.5565472298425,489.0256631873368,0.3942039485712251,28543.40609,39486.71689,11489.42258,1617.71235,458.56275,6102.68096,696.93766
2023-08-10 18:00:00,2024-07-17 00:00:00,3.1,4.415375491952038,303.1002771233324,287.5565472298425,489.0256631873368,0.3942039485712251,29203.42184,41320.32416,11495.5564,1916.04973,560.45036,6203.64696,689.41225
2023-08-10 19:00:00,2024-07-17 00:00:00,3.1,4.692800736403944,304.64302345318043,286.6215282537573,736.7307911903719,0.1962277693754521,29747.22173,42549.84954,11510.99233,2213.21402,663.7723,6244.20064,693.48194
2023-08-10 20:00:00,2024-07-17 00:00:00,3.1,4.692800736403944,304.64302345318043,286.6215282537573,736.7307911903719,0.1962277693754521,30264.58786,43384.46828,11523.51915,2377.14777,765.65124,6357.35256,682.41267
2023-08-10 21:00:00,2024-07-17 00:00:00,3.1,4.692800736403944,304.64302345318043,286.6215282537573,736.7307911903719,0.1962277693754521,31012.60885,44179.7984,11526.94512,2490.80624,836.44149,6441.34629,676.05469
2023-08-10 22:00:00,2024-07-17 00:00:00,3.1,4.602729992603822,301.72390119740794,287.6290841621403,558.5756986770751,0.6883483582159773,31811.066,43774.33572,11526.36384,2436.3677,896.14167,6502.6649,677.39199
2023-08-10 23:00:00,2024-07-17 00:00:00,3.1,4.602729992603822,301.72390119740794,287.6290841621403,558.5756986770751,0.6883483582159773,32307.30959,43165.82374,11531.51042,2280.84413,904.15905,6581.23117,689.53695
2023-08-11 00:00:00,2024-07-17 00:00:00,3.1,4.602729992603822,301.72390119740794,287.6290841621403,558.5756986770751,0.6883483582159773,33059.29414,45232.9785,11496.17123,1825.33813,914.01909,6804.91745,678.81087
2023-08-11 01:00:00,2024-07-17 00:00:00,3.1,3.953767292891595,296.5823015864353,287.8904947957617,32.29338878626922,0.5620422631291594,33098.48984,43332.02622,11504.68851,1524.84519,911.42546,7006.01021,677.97322
2023-08-11 02:00:00,2024-07-17 00:00:00,3.1,3.953767292891595,296.5823015864353,287.8904947957617,32.29338878626922,0.5620422631291594,32079.45733,40986.46218,11468.81873,1278.93444,899.36325,7110.5292,690.56243
2023-08-11 03:00:00,2024-07-17 00:00:00,3.1,3.953767292891595,296.5823015864353,287.8904947957617,32.29338878626922,0.5620422631291594,30639.2872,38794.82192,11441.54665,798.87598,864.53718,7224.74913,691.03935
2023-08-11 04:00:00,2024-07-17 00:00:00,3.1,3.4085425222576893,294.8825705403888,288.149952060736,16.146677666504512,0.9719336133747456,28793.5955,36509.37681,11450.87088,448.49634,762.64543,7450.22465,682.00416
