Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
36120,2023-02-14 00:00:00,2024-07-17 00:00:00,3.1,470.58,4910.0,309.0,3507.0,7.0,249.0,0.0,25.0,288.0,337.0
36121,2023-02-14 01:00:00,2024-07-17 00:00:00,3.1,468.43,4855.0,309.0,3507.0,7.0,264.0,0.0,13.0,289.0,337.0
36122,2023-02-14 02:00:00,2024-07-17 00:00:00,3.1,466.23,4805.0,310.0,3505.0,7.0,270.0,0.0,13.0,290.0,331.0
36123,2023-02-14 03:00:00,2024-07-17 00:00:00,3.1,470.82,4923.0,313.0,3507.0,7.0,266.0,0.0,12.0,290.0,336.0
36124,2023-02-14 04:00:00,2024-07-17 00:00:00,3.1,471.91,4953.0,571.0,3512.0,7.0,271.0,0.0,13.0,293.0,341.0
36125,2023-02-14 05:00:00,2024-07-17 00:00:00,3.1,465.34,4742.0,1080.0,3510.0,6.0,292.0,5.0,15.0,288.0,372.0
36126,2023-02-14 06:00:00,2024-07-17 00:00:00,3.1,474.44,5069.0,1187.0,3510.0,7.0,335.0,11.0,18.0,285.0,379.0
36127,2023-02-14 07:00:00,2024-07-17 00:00:00,3.1,473.81,5134.0,1184.0,3509.0,7.0,363.0,50.0,18.0,285.0,377.0
36128,2023-02-14 08:00:00,2024-07-17 00:00:00,3.1,471.18,5128.0,1181.0,3512.0,8.0,359.0,117.0,15.0,286.0,378.0
36129,2023-02-14 09:00:00,2024-07-17 00:00:00,3.1,463.66,5082.0,1140.0,3509.0,7.0,448.0,183.0,14.0,285.0,377.0
36130,2023-02-14 10:00:00,2024-07-17 00:00:00,3.1,465.63,5112.0,1145.0,3509.0,9.0,378.0,235.0,11.0,285.0,378.0
36131,2023-02-14 11:00:00,2024-07-17 00:00:00,3.1,465.99,5073.0,1136.0,3509.0,8.0,315.0,260.0,7.0,285.0,374.0
36132,2023-02-14 12:00:00,2024-07-17 00:00:00,3.1,465.33,5081.0,1156.0,3510.0,9.0,346.0,254.0,3.0,286.0,371.0
36133,2023-02-14 13:00:00,2024-07-17 00:00:00,3.1,465.43,5048.0,1168.0,3507.0,7.0,364.0,211.0,2.0,286.0,375.0
36134,2023-02-14 14:00:00,2024-07-17 00:00:00,3.1,464.49,5015.0,1175.0,3507.0,7.0,433.0,139.0,2.0,287.0,382.0
36135,2023-02-14 15:00:00,2024-07-17 00:00:00,3.1,465.31,5069.0,1147.0,3509.0,7.0,539.0,47.0,2.0,293.0,386.0
36136,2023-02-14 16:00:00,2024-07-17 00:00:00,3.1,465.84,5078.0,1148.0,3511.0,7.0,562.0,9.0,7.0,293.0,386.0
36137,2023-02-14 17:00:00,2024-07-17 00:00:00,3.1,465.8,5092.0,1181.0,3509.0,7.0,574.0,0.0,21.0,291.0,387.0
36138,2023-02-14 18:00:00,2024-07-17 00:00:00,3.1,466.11,5103.0,1185.0,3510.0,7.0,569.0,0.0,27.0,290.0,388.0
36139,2023-02-14 19:00:00,2024-07-17 00:00:00,3.1,471.66,5115.0,1182.0,3512.0,8.0,433.0,0.0,32.0,288.0,384.0
36140,2023-02-14 20:00:00,2024-07-17 00:00:00,3.1,473.05,5019.0,1159.0,3514.0,7.0,313.0,0.0,37.0,288.0,377.0
36141,2023-02-14 21:00:00,2024-07-17 00:00:00,3.1,473.13,5012.0,1155.0,3510.0,7.0,288.0,0.0,42.0,287.0,343.0
36142,2023-02-14 22:00:00,2024-07-17 00:00:00,3.1,469.84,4914.0,542.0,3509.0,7.0,254.0,0.0,49.0,285.0,338.0
36143,2023-02-14 23:00:00,2024-07-17 00:00:00,3.1,474.66,4983.0,308.0,3512.0,14.0,184.0,0.0,54.0,289.0,335.0
