Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
43368,2023-12-13 00:00:00,2024-07-17 00:00:00,3.1,438.39,4082.0,279.0,3477.0,5.0,188.0,0.0,74.0,320.0,327.0
43369,2023-12-13 01:00:00,2024-07-17 00:00:00,3.1,427.81,3842.0,278.0,3475.0,5.0,180.0,0.0,80.0,321.0,328.0
43370,2023-12-13 02:00:00,2024-07-17 00:00:00,3.1,424.46,3763.0,280.0,3474.0,6.0,180.0,0.0,74.0,325.0,329.0
43371,2023-12-13 03:00:00,2024-07-17 00:00:00,3.1,425.33,3773.0,283.0,3475.0,7.0,178.0,0.0,68.0,326.0,330.0
43372,2023-12-13 04:00:00,2024-07-17 00:00:00,3.1,440.54,4105.0,302.0,3473.0,4.0,187.0,0.0,61.0,324.0,336.0
43373,2023-12-13 05:00:00,2024-07-17 00:00:00,3.1,442.98,4226.0,617.0,3470.0,11.0,315.0,1.0,50.0,326.0,367.0
43374,2023-12-13 06:00:00,2024-07-17 00:00:00,3.1,441.82,4309.0,1129.0,3472.0,9.0,456.0,16.0,53.0,325.0,368.0
43375,2023-12-13 07:00:00,2024-07-17 00:00:00,3.1,445.25,4470.0,1124.0,3472.0,15.0,502.0,27.0,57.0,325.0,364.0
43376,2023-12-13 08:00:00,2024-07-17 00:00:00,3.1,446.23,4563.0,1079.0,3474.0,14.0,487.0,112.0,45.0,323.0,366.0
43377,2023-12-13 09:00:00,2024-07-17 00:00:00,3.1,442.19,4560.0,1129.0,3476.0,12.0,464.0,248.0,42.0,321.0,368.0
43378,2023-12-13 10:00:00,2024-07-17 00:00:00,3.1,442.17,4572.0,1146.0,3477.0,12.0,456.0,283.0,31.0,319.0,369.0
43379,2023-12-13 11:00:00,2024-07-17 00:00:00,3.1,442.57,4569.0,1097.0,3476.0,14.0,456.0,275.0,27.0,310.0,369.0
43380,2023-12-13 12:00:00,2024-07-17 00:00:00,3.1,451.85,4701.0,1009.0,3473.0,14.0,411.0,200.0,22.0,313.0,371.0
43381,2023-12-13 13:00:00,2024-07-17 00:00:00,3.1,452.44,4657.0,1092.0,3474.0,13.0,470.0,96.0,18.0,313.0,375.0
43382,2023-12-13 14:00:00,2024-07-17 00:00:00,3.1,450.49,4536.0,1122.0,3473.0,14.0,484.0,28.0,17.0,316.0,379.0
43383,2023-12-13 15:00:00,2024-07-17 00:00:00,3.1,453.56,4580.0,1139.0,3470.0,14.0,473.0,11.0,14.0,318.0,384.0
43384,2023-12-13 16:00:00,2024-07-17 00:00:00,3.1,454.31,4697.0,1076.0,3474.0,14.0,553.0,0.0,14.0,326.0,387.0
43385,2023-12-13 17:00:00,2024-07-17 00:00:00,3.1,457.98,4759.0,1166.0,3473.0,11.0,525.0,0.0,11.0,325.0,386.0
43386,2023-12-13 18:00:00,2024-07-17 00:00:00,3.1,459.04,4757.0,1168.0,3471.0,14.0,504.0,0.0,9.0,325.0,388.0
43387,2023-12-13 19:00:00,2024-07-17 00:00:00,3.1,460.05,4704.0,555.0,3471.0,14.0,391.0,0.0,13.0,321.0,387.0
43388,2023-12-13 20:00:00,2024-07-17 00:00:00,3.1,458.97,4676.0,335.0,3473.0,12.0,366.0,0.0,13.0,326.0,378.0
43389,2023-12-13 21:00:00,2024-07-17 00:00:00,3.1,459.01,4660.0,312.0,3470.0,11.0,333.0,0.0,15.0,326.0,346.0
43390,2023-12-13 22:00:00,2024-07-17 00:00:00,3.1,460.83,4629.0,284.0,3470.0,9.0,259.0,0.0,19.0,325.0,341.0
43391,2023-12-13 23:00:00,2024-07-17 00:00:00,3.1,457.83,4593.0,288.0,3474.0,4.0,287.0,0.0,22.0,321.0,342.0
