Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
39888,2023-07-21 00:00:00,393.85,3393.0,825.0,2971.0,17.0,83.0,0.0,18.0,192.0,346.0
39889,2023-07-21 01:00:00,390.28,3321.0,836.0,2974.0,16.0,83.0,0.0,17.0,193.0,346.0
39890,2023-07-21 02:00:00,389.28,3308.0,797.0,2974.0,16.0,82.0,12.0,15.0,193.0,345.0
39891,2023-07-21 03:00:00,393.56,3413.0,863.0,2973.0,13.0,83.0,26.0,12.0,193.0,348.0
39892,2023-07-21 04:00:00,386.77,3448.0,922.0,2976.0,12.0,156.0,131.0,9.0,193.0,364.0
39893,2023-07-21 05:00:00,377.72,3499.0,932.0,2977.0,10.0,193.0,340.0,9.0,192.0,360.0
39894,2023-07-21 06:00:00,369.07,3500.0,896.0,2974.0,14.0,108.0,627.0,11.0,193.0,362.0
39895,2023-07-21 07:00:00,358.01,3536.0,912.0,2969.0,17.0,138.0,912.0,9.0,194.0,361.0
39896,2023-07-21 08:00:00,343.84,3451.0,783.0,2967.0,15.0,85.0,1221.0,6.0,194.0,348.0
39897,2023-07-21 09:00:00,337.5,3401.0,848.0,2959.0,13.0,82.0,1346.0,5.0,194.0,347.0
39898,2023-07-21 10:00:00,331.54,3359.0,837.0,2949.0,9.0,81.0,1458.0,14.0,193.0,347.0
39899,2023-07-21 11:00:00,331.79,3302.0,832.0,2946.0,16.0,81.0,1373.0,21.0,193.0,345.0
39900,2023-07-21 12:00:00,338.35,3249.0,867.0,2949.0,17.0,80.0,1132.0,21.0,192.0,344.0
39901,2023-07-21 13:00:00,348.37,3290.0,810.0,2949.0,17.0,81.0,920.0,22.0,193.0,345.0
39902,2023-07-21 14:00:00,366.75,3482.0,858.0,2949.0,17.0,83.0,689.0,27.0,192.0,347.0
39903,2023-07-21 15:00:00,375.08,3481.0,867.0,2950.0,17.0,159.0,420.0,28.0,191.0,349.0
39904,2023-07-21 16:00:00,376.52,3484.0,896.0,2952.0,17.0,283.0,257.0,39.0,193.0,360.0
39905,2023-07-21 17:00:00,377.47,3417.0,865.0,2955.0,12.0,327.0,117.0,46.0,192.0,364.0
39906,2023-07-21 18:00:00,376.36,3430.0,911.0,2958.0,10.0,438.0,30.0,58.0,193.0,370.0
39907,2023-07-21 19:00:00,376.41,3377.0,872.0,2960.0,12.0,403.0,15.0,48.0,193.0,363.0
39908,2023-07-21 20:00:00,378.28,3340.0,851.0,2959.0,13.0,333.0,0.0,46.0,193.0,343.0
39909,2023-07-21 21:00:00,380.5,3353.0,894.0,2958.0,16.0,293.0,0.0,52.0,194.0,345.0
39910,2023-07-21 22:00:00,342.47,2695.0,374.0,2989.0,20.0,306.0,0.0,59.0,197.0,341.0
39911,2023-07-21 23:00:00,325.75,2413.0,127.0,3032.0,17.0,196.0,0.0,72.0,196.0,337.0
