Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
36432,2023-02-27 00:00:00,352.42,3343.0,315.0,3512.0,9.0,209.0,0.0,84.0,293.0,340.0
36433,2023-02-27 01:00:00,355.98,3396.0,316.0,3515.0,9.0,200.0,0.0,71.0,290.0,338.0
36434,2023-02-27 02:00:00,359.03,3453.0,315.0,3515.0,9.0,199.0,0.0,65.0,292.0,339.0
36435,2023-02-27 03:00:00,359.26,3455.0,320.0,3513.0,9.0,199.0,0.0,59.0,299.0,342.0
36436,2023-02-27 04:00:00,364.34,3576.0,411.0,3513.0,9.0,207.0,0.0,64.0,308.0,348.0
36437,2023-02-27 05:00:00,365.29,3706.0,933.0,3516.0,9.0,332.0,8.0,67.0,311.0,377.0
36438,2023-02-27 06:00:00,362.73,3773.0,1172.0,3517.0,8.0,426.0,56.0,65.0,314.0,378.0
36439,2023-02-27 07:00:00,361.73,3827.0,1182.0,3515.0,9.0,353.0,220.0,65.0,311.0,377.0
36440,2023-02-27 08:00:00,367.85,4051.0,1196.0,3515.0,16.0,199.0,459.0,63.0,302.0,374.0
36441,2023-02-27 09:00:00,367.97,4180.0,1165.0,3514.0,9.0,203.0,588.0,62.0,304.0,374.0
36442,2023-02-27 10:00:00,372.67,4257.0,1180.0,3513.0,9.0,199.0,539.0,64.0,305.0,374.0
36443,2023-02-27 11:00:00,374.27,4233.0,1180.0,3511.0,9.0,200.0,477.0,56.0,307.0,375.0
36444,2023-02-27 12:00:00,380.82,4393.0,1174.0,3512.0,9.0,212.0,455.0,48.0,307.0,378.0
36445,2023-02-27 13:00:00,386.54,4489.0,1175.0,3512.0,9.0,212.0,399.0,42.0,306.0,377.0
36446,2023-02-27 14:00:00,391.02,4500.0,1182.0,3510.0,9.0,216.0,279.0,51.0,304.0,376.0
36447,2023-02-27 15:00:00,397.65,4575.0,1186.0,3509.0,9.0,266.0,122.0,55.0,304.0,380.0
36448,2023-02-27 16:00:00,395.73,4574.0,1191.0,3510.0,9.0,414.0,19.0,56.0,310.0,388.0
36449,2023-02-27 17:00:00,397.44,4578.0,1200.0,3509.0,9.0,389.0,3.0,60.0,306.0,388.0
36450,2023-02-27 18:00:00,395.76,4537.0,1202.0,3509.0,9.0,394.0,0.0,62.0,308.0,387.0
36451,2023-02-27 19:00:00,397.82,4523.0,1201.0,3509.0,12.0,337.0,0.0,56.0,304.0,386.0
36452,2023-02-27 20:00:00,392.07,4359.0,1175.0,3508.0,9.0,330.0,0.0,59.0,305.0,380.0
36453,2023-02-27 21:00:00,392.28,4387.0,1165.0,3509.0,9.0,340.0,0.0,57.0,304.0,351.0
36454,2023-02-27 22:00:00,394.05,4391.0,1163.0,3509.0,10.0,296.0,0.0,58.0,304.0,348.0
36455,2023-02-27 23:00:00,396.21,4437.0,1161.0,3511.0,10.0,277.0,0.0,53.0,312.0,345.0
