Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
40104,2023-07-30 00:00:00,2024-07-17 00:00:00,3.1,284.34,2020.0,128.0,3411.0,11.0,95.0,0.0,52.0,215.0,343.0
40105,2023-07-30 01:00:00,2024-07-17 00:00:00,3.1,283.02,2002.0,128.0,3410.0,11.0,92.0,0.0,52.0,218.0,343.0
40106,2023-07-30 02:00:00,2024-07-17 00:00:00,3.1,280.58,1986.0,128.0,3416.0,11.0,96.0,9.0,57.0,219.0,341.0
40107,2023-07-30 03:00:00,2024-07-17 00:00:00,3.1,280.77,1997.0,128.0,3422.0,12.0,96.0,23.0,53.0,220.0,343.0
40108,2023-07-30 04:00:00,2024-07-17 00:00:00,3.1,280.83,2022.0,133.0,3423.0,11.0,97.0,95.0,33.0,222.0,356.0
40109,2023-07-30 05:00:00,2024-07-17 00:00:00,3.1,274.44,2011.0,140.0,3422.0,11.0,109.0,217.0,31.0,223.0,356.0
40110,2023-07-30 06:00:00,2024-07-17 00:00:00,3.1,263.24,1927.0,138.0,3421.0,6.0,94.0,350.0,30.0,221.0,355.0
40111,2023-07-30 07:00:00,2024-07-17 00:00:00,3.1,241.4,1693.0,138.0,3420.0,9.0,92.0,439.0,31.0,224.0,354.0
40112,2023-07-30 08:00:00,2024-07-17 00:00:00,3.1,225.08,1575.0,127.0,3420.0,6.0,96.0,598.0,21.0,228.0,343.0
40113,2023-07-30 09:00:00,2024-07-17 00:00:00,3.1,219.35,1582.0,127.0,3412.0,11.0,94.0,798.0,19.0,229.0,343.0
40114,2023-07-30 10:00:00,2024-07-17 00:00:00,3.1,219.14,1624.0,126.0,3408.0,9.0,92.0,900.0,29.0,229.0,342.0
40115,2023-07-30 11:00:00,2024-07-17 00:00:00,3.1,210.84,1575.0,126.0,3405.0,5.0,94.0,1025.0,38.0,229.0,341.0
40116,2023-07-30 12:00:00,2024-07-17 00:00:00,3.1,210.32,1551.0,126.0,3402.0,12.0,91.0,969.0,59.0,229.0,340.0
40117,2023-07-30 13:00:00,2024-07-17 00:00:00,3.1,212.8,1566.0,127.0,3396.0,5.0,92.0,937.0,56.0,228.0,343.0
40118,2023-07-30 14:00:00,2024-07-17 00:00:00,3.1,213.67,1522.0,127.0,3395.0,9.0,89.0,791.0,67.0,229.0,342.0
40119,2023-07-30 15:00:00,2024-07-17 00:00:00,3.1,228.88,1598.0,127.0,3393.0,5.0,92.0,480.0,112.0,229.0,341.0
40120,2023-07-30 16:00:00,2024-07-17 00:00:00,3.1,252.33,1795.0,132.0,3395.0,1.0,92.0,252.0,144.0,242.0,353.0
40121,2023-07-30 17:00:00,2024-07-17 00:00:00,3.1,268.31,1916.0,125.0,3393.0,0.0,88.0,112.0,134.0,242.0,359.0
40122,2023-07-30 18:00:00,2024-07-17 00:00:00,3.1,278.19,2012.0,129.0,3397.0,1.0,145.0,32.0,100.0,241.0,363.0
40123,2023-07-30 19:00:00,2024-07-17 00:00:00,3.1,281.12,2061.0,135.0,3403.0,5.0,173.0,13.0,103.0,240.0,360.0
40124,2023-07-30 20:00:00,2024-07-17 00:00:00,3.1,277.23,2023.0,126.0,3414.0,3.0,170.0,0.0,111.0,241.0,344.0
40125,2023-07-30 21:00:00,2024-07-17 00:00:00,3.1,269.97,1903.0,128.0,3415.0,6.0,149.0,0.0,96.0,230.0,341.0
40126,2023-07-30 22:00:00,2024-07-17 00:00:00,3.1,280.76,2024.0,127.0,3418.0,8.0,91.0,0.0,112.0,232.0,338.0
40127,2023-07-30 23:00:00,2024-07-17 00:00:00,3.1,273.64,1935.0,127.0,3424.0,10.0,90.0,0.0,114.0,232.0,337.0
