Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
39912,2023-07-22 00:00:00,2024-07-17 00:00:00,3.1,364.17,2290.0,127.0,3045.0,12.0,145.0,0.0,81.0,195.0,337.0
39913,2023-07-22 01:00:00,2024-07-17 00:00:00,3.1,359.28,2228.0,127.0,3045.0,13.0,150.0,0.0,83.0,196.0,338.0
39914,2023-07-22 02:00:00,2024-07-17 00:00:00,3.1,356.72,2223.0,127.0,3067.0,15.0,145.0,12.0,94.0,204.0,339.0
39915,2023-07-22 03:00:00,2024-07-17 00:00:00,3.1,356.03,2219.0,127.0,3081.0,16.0,143.0,23.0,79.0,204.0,338.0
39916,2023-07-22 04:00:00,2024-07-17 00:00:00,3.1,354.36,2250.0,133.0,3090.0,16.0,150.0,117.0,70.0,205.0,355.0
39917,2023-07-22 05:00:00,2024-07-17 00:00:00,3.1,344.65,2316.0,139.0,3096.0,13.0,202.0,394.0,45.0,205.0,355.0
39918,2023-07-22 06:00:00,2024-07-17 00:00:00,3.1,324.29,2250.0,138.0,3105.0,12.0,150.0,813.0,46.0,205.0,355.0
39919,2023-07-22 07:00:00,2024-07-17 00:00:00,3.1,306.03,2169.0,137.0,3101.0,10.0,94.0,1204.0,49.0,204.0,353.0
39920,2023-07-22 08:00:00,2024-07-17 00:00:00,3.1,282.98,2026.0,126.0,3111.0,5.0,86.0,1545.0,56.0,203.0,343.0
39921,2023-07-22 09:00:00,2024-07-17 00:00:00,3.1,277.86,2015.0,123.0,3111.0,4.0,85.0,1666.0,66.0,203.0,341.0
39922,2023-07-22 10:00:00,2024-07-17 00:00:00,3.1,269.36,1906.0,122.0,3146.0,4.0,79.0,1639.0,71.0,202.0,337.0
39923,2023-07-22 11:00:00,2024-07-17 00:00:00,3.1,261.21,1762.0,125.0,3155.0,9.0,78.0,1559.0,69.0,202.0,339.0
39924,2023-07-22 12:00:00,2024-07-17 00:00:00,3.1,258.72,1704.0,125.0,3185.0,8.0,82.0,1463.0,57.0,202.0,338.0
39925,2023-07-22 13:00:00,2024-07-17 00:00:00,3.1,275.84,1867.0,124.0,3201.0,9.0,85.0,1301.0,50.0,202.0,337.0
39926,2023-07-22 14:00:00,2024-07-17 00:00:00,3.1,286.55,1915.0,125.0,3221.0,10.0,84.0,1075.0,45.0,203.0,337.0
39927,2023-07-22 15:00:00,2024-07-17 00:00:00,3.1,308.75,2073.0,127.0,3238.0,12.0,157.0,719.0,33.0,204.0,343.0
39928,2023-07-22 16:00:00,2024-07-17 00:00:00,3.1,318.01,2024.0,131.0,3255.0,8.0,152.0,392.0,30.0,204.0,350.0
39929,2023-07-22 17:00:00,2024-07-17 00:00:00,3.1,335.05,2118.0,133.0,3276.0,6.0,151.0,160.0,18.0,203.0,354.0
39930,2023-07-22 18:00:00,2024-07-17 00:00:00,3.1,353.43,2297.0,135.0,3286.0,14.0,164.0,46.0,13.0,204.0,362.0
39931,2023-07-22 19:00:00,2024-07-17 00:00:00,3.1,355.42,2329.0,133.0,3312.0,14.0,159.0,21.0,17.0,204.0,360.0
39932,2023-07-22 20:00:00,2024-07-17 00:00:00,3.1,350.88,2282.0,127.0,3335.0,10.0,146.0,0.0,23.0,203.0,341.0
39933,2023-07-22 21:00:00,2024-07-17 00:00:00,3.1,337.08,2130.0,127.0,3358.0,9.0,165.0,0.0,26.0,203.0,338.0
39934,2023-07-22 22:00:00,2024-07-17 00:00:00,3.1,341.97,2211.0,126.0,3373.0,4.0,152.0,0.0,42.0,202.0,338.0
39935,2023-07-22 23:00:00,2024-07-17 00:00:00,3.1,338.25,2151.0,127.0,3381.0,4.0,118.0,0.0,50.0,205.0,337.0
