Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
37488,2023-04-12 00:00:00,408.95,2843.0,259.0,2889.0,12.0,215.0,0.0,31.0,269.0,335.0
37489,2023-04-12 01:00:00,391.35,2563.0,259.0,2895.0,14.0,218.0,0.0,27.0,268.0,337.0
37490,2023-04-12 02:00:00,391.53,2569.0,263.0,2902.0,15.0,221.0,0.0,24.0,270.0,340.0
37491,2023-04-12 03:00:00,415.29,3011.0,268.0,2907.0,16.0,268.0,7.0,27.0,269.0,345.0
37492,2023-04-12 04:00:00,421.87,3153.0,285.0,2909.0,14.0,274.0,30.0,32.0,281.0,366.0
37493,2023-04-12 05:00:00,409.66,3187.0,294.0,2906.0,14.0,361.0,228.0,37.0,280.0,373.0
37494,2023-04-12 06:00:00,391.45,3134.0,290.0,2908.0,13.0,361.0,570.0,32.0,269.0,370.0
37495,2023-04-12 07:00:00,377.37,3125.0,284.0,2907.0,12.0,323.0,924.0,31.0,277.0,363.0
37496,2023-04-12 08:00:00,354.85,2907.0,265.0,2902.0,10.0,304.0,1189.0,48.0,270.0,357.0
37497,2023-04-12 09:00:00,357.17,3027.0,256.0,2901.0,13.0,268.0,1316.0,72.0,271.0,356.0
37498,2023-04-12 10:00:00,336.25,2725.0,252.0,2896.0,14.0,268.0,1388.0,99.0,274.0,349.0
37499,2023-04-12 11:00:00,338.17,2688.0,264.0,2891.0,14.0,220.0,1322.0,110.0,276.0,348.0
37500,2023-04-12 12:00:00,348.72,2808.0,260.0,2888.0,14.0,271.0,1179.0,105.0,274.0,348.0
37501,2023-04-12 13:00:00,357.06,2763.0,264.0,2885.0,14.0,297.0,880.0,97.0,276.0,348.0
37502,2023-04-12 14:00:00,380.85,2936.0,264.0,2882.0,14.0,299.0,558.0,96.0,274.0,351.0
37503,2023-04-12 15:00:00,399.83,3071.0,275.0,2884.0,12.0,314.0,306.0,84.0,278.0,356.0
37504,2023-04-12 16:00:00,407.84,3084.0,284.0,2887.0,11.0,366.0,111.0,74.0,279.0,361.0
37505,2023-04-12 17:00:00,416.48,3150.0,294.0,2885.0,14.0,376.0,24.0,68.0,275.0,375.0
37506,2023-04-12 18:00:00,413.4,3068.0,289.0,2886.0,14.0,366.0,7.0,68.0,273.0,377.0
37507,2023-04-12 19:00:00,421.52,3214.0,284.0,2887.0,16.0,355.0,0.0,72.0,277.0,367.0
37508,2023-04-12 20:00:00,417.45,3164.0,260.0,2889.0,14.0,340.0,0.0,88.0,272.0,340.0
37509,2023-04-12 21:00:00,417.13,3050.0,247.0,2890.0,10.0,221.0,0.0,86.0,278.0,338.0
37510,2023-04-12 22:00:00,416.54,3030.0,249.0,2890.0,14.0,216.0,0.0,87.0,273.0,339.0
37511,2023-04-12 23:00:00,409.49,2902.0,260.0,2889.0,13.0,216.0,0.0,83.0,277.0,341.0
