Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
38904,2023-06-10 00:00:00,2024-07-17 00:00:00,3.1,191.02,997.0,81.0,3272.0,16.0,124.0,0.0,51.0,282.0,331.0
38905,2023-06-10 01:00:00,2024-07-17 00:00:00,3.1,188.44,983.0,81.0,3283.0,15.0,124.0,2.0,66.0,281.0,331.0
38906,2023-06-10 02:00:00,2024-07-17 00:00:00,3.1,180.13,924.0,81.0,3293.0,14.0,125.0,20.0,82.0,281.0,330.0
38907,2023-06-10 03:00:00,2024-07-17 00:00:00,3.1,176.31,893.0,81.0,3303.0,15.0,123.0,37.0,67.0,281.0,330.0
38908,2023-06-10 04:00:00,2024-07-17 00:00:00,3.1,177.07,915.0,88.0,3308.0,15.0,128.0,142.0,54.0,282.0,350.0
38909,2023-06-10 05:00:00,2024-07-17 00:00:00,3.1,173.52,944.0,95.0,3316.0,14.0,141.0,340.0,48.0,284.0,351.0
38910,2023-06-10 06:00:00,2024-07-17 00:00:00,3.1,170.35,974.0,93.0,3323.0,15.0,130.0,533.0,53.0,284.0,346.0
38911,2023-06-10 07:00:00,2024-07-17 00:00:00,3.1,174.73,1069.0,92.0,3327.0,20.0,125.0,706.0,62.0,285.0,347.0
38912,2023-06-10 08:00:00,2024-07-17 00:00:00,3.1,152.13,906.0,81.0,3334.0,17.0,121.0,885.0,70.0,283.0,334.0
38913,2023-06-10 09:00:00,2024-07-17 00:00:00,3.1,148.25,912.0,80.0,3340.0,12.0,125.0,1000.0,104.0,282.0,329.0
38914,2023-06-10 10:00:00,2024-07-17 00:00:00,3.1,137.0,857.0,78.0,3344.0,5.0,128.0,1218.0,113.0,279.0,326.0
38915,2023-06-10 11:00:00,2024-07-17 00:00:00,3.1,132.29,847.0,78.0,3341.0,7.0,124.0,1376.0,125.0,282.0,321.0
38916,2023-06-10 12:00:00,2024-07-17 00:00:00,3.1,137.2,888.0,79.0,3340.0,11.0,129.0,1331.0,133.0,281.0,322.0
38917,2023-06-10 13:00:00,2024-07-17 00:00:00,3.1,145.97,920.0,80.0,3345.0,19.0,152.0,1091.0,111.0,283.0,325.0
38918,2023-06-10 14:00:00,2024-07-17 00:00:00,3.1,152.36,911.0,79.0,3355.0,18.0,139.0,801.0,100.0,280.0,324.0
38919,2023-06-10 15:00:00,2024-07-17 00:00:00,3.1,164.86,965.0,81.0,3366.0,15.0,129.0,532.0,113.0,280.0,327.0
38920,2023-06-10 16:00:00,2024-07-17 00:00:00,3.1,175.94,1012.0,85.0,3378.0,12.0,132.0,318.0,133.0,279.0,340.0
38921,2023-06-10 17:00:00,2024-07-17 00:00:00,3.1,184.7,1061.0,86.0,3385.0,15.0,200.0,146.0,126.0,281.0,345.0
38922,2023-06-10 18:00:00,2024-07-17 00:00:00,3.1,188.66,1095.0,88.0,3394.0,16.0,306.0,48.0,105.0,283.0,350.0
38923,2023-06-10 19:00:00,2024-07-17 00:00:00,3.1,192.1,1144.0,87.0,3409.0,15.0,344.0,22.0,111.0,283.0,346.0
38924,2023-06-10 20:00:00,2024-07-17 00:00:00,3.1,187.13,1081.0,81.0,3423.0,15.0,256.0,1.0,127.0,283.0,330.0
38925,2023-06-10 21:00:00,2024-07-17 00:00:00,3.1,181.07,985.0,81.0,3427.0,16.0,131.0,0.0,135.0,283.0,332.0
38926,2023-06-10 22:00:00,2024-07-17 00:00:00,3.1,181.78,991.0,81.0,3427.0,19.0,130.0,0.0,142.0,283.0,334.0
38927,2023-06-10 23:00:00,2024-07-17 00:00:00,3.1,176.76,944.0,81.0,3432.0,19.0,130.0,0.0,134.0,280.0,332.0
